ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
MSFT,MICROSOFT CORP,594918104,7838315491000.0,32684161,2.7362051610378613,2023-02-13,2022-12-31,0000912938-23-000238
GOOGL,ALPHABET INC,02079K305,4094540342000.0,46407575,1.4293252713190807,2023-02-13,2022-12-31,0000912938-23-000238
JPM,JPMORGAN CHASE & CO,46625H100,3510249474000.0,26176357,1.2253605686473685,2023-02-13,2022-12-31,0000912938-23-000238
N/A,AON PLC,G0403H108,3444584023000.0,11476591,1.2024380228357867,2023-02-13,2022-12-31,0000912938-23-000238
AAPL,APPLE INC,037833100,3367758704000.0,25919793,1.1756197817752496,2023-02-13,2022-12-31,0000912938-23-000238
TMO,THERMO FISHER SCIENTIFIC INC,883556102,2994381831000.0,5437509,1.0452810976424374,2023-02-13,2022-12-31,0000912938-23-000238
CI,CIGNA CORP NEW,125523100,2931975308000.0,8848842,1.0234961809073184,2023-02-13,2022-12-31,0000912938-23-000238
JNJ,JOHNSON & JOHNSON,478160104,2895911952000.0,16393501,1.0109071570379875,2023-02-13,2022-12-31,0000912938-23-000238
V,VISA INC,92826C839,2742655965000.0,13201078,0.9574084399895553,2023-02-13,2022-12-31,0000912938-23-000238
AMZN,AMAZON COM INC,023135106,2601392388000.0,30968957,0.9080960425876031,2023-02-13,2022-12-31,0000912938-23-000238
HON,HONEYWELL INTL INC,438516106,2400331011000.0,11200798,0.8379093834687582,2023-02-13,2022-12-31,0000912938-23-000238
ACN,ACCENTURE PLC IRELAND,G1151C101,2363259387000.0,8856466,0.8249683926355462,2023-02-13,2022-12-31,0000912938-23-000238
BSX,BOSTON SCIENTIFIC CORP,101137107,2211606566000.0,47797851,0.7720293099994106,2023-02-13,2022-12-31,0000912938-23-000238
COP,CONOCOPHILLIPS,20825C104,2159585496000.0,18301572,0.7538697551332983,2023-02-13,2022-12-31,0000912938-23-000238
TXN,TEXAS INSTRS INC,882508104,2135970273000.0,12928037,0.7456261350435159,2023-02-13,2022-12-31,0000912938-23-000238
PFE,PFIZER INC,717081103,2119569040000.0,41365516,0.7399007800953116,2023-02-13,2022-12-31,0000912938-23-000238
JCI,JOHNSON CTLS INTL PLC,G51502105,2091167488000.0,32674492,0.7299863446208636,2023-02-13,2022-12-31,0000912938-23-000238
MRK,MERCK & CO INC,58933Y105,2083101783000.0,18775140,0.7271707621562704,2023-02-13,2022-12-31,0000912938-23-000238
CMCSA,COMCAST CORP NEW,20030N101,2065055434000.0,59052200,0.7208711288577144,2023-02-13,2022-12-31,0000912938-23-000238
ABT,ABBOTT LABS,002824100,2060885327000.0,18771157,0.7194154247196785,2023-02-13,2022-12-31,0000912938-23-000238
NOC,NORTHROP GRUMMAN CORP,666807102,2055017695000.0,3766459,0.717367147257524,2023-02-13,2022-12-31,0000912938-23-000238
CB,CHUBB LIMITED,H1467J104,2025008730000.0,9179550,0.7068915948247744,2023-02-13,2022-12-31,0000912938-23-000238
DHR,DANAHER CORPORATION,235851102,1968109207000.0,7415075,0.6870290658576825,2023-02-13,2022-12-31,0000912938-23-000238
MA,MASTERCARD INCORPORATED,57636Q104,1922378361000.0,5528365,0.6710653071919971,2023-02-13,2022-12-31,0000912938-23-000238
MMC,MARSH & MCLENNAN COS INC,571748102,1823921056000.0,11022003,0.6366957559290753,2023-02-13,2022-12-31,0000912938-23-000238
N/A,LINDE PLC,G5494J103,1774992624000.0,5441758,0.6196157814991599,2023-02-13,2022-12-31,0000912938-23-000238
