ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
MSFT,Microsoft Corp,594918104,970656000.0,3443021,6.687754914606514,2021-11-12,2021-09-30,0001567619-21-019814
ADSK,Autodesk Inc,052769106,836760000.0,2934249,5.765220430663537,2021-11-12,2021-09-30,0001567619-21-019814
INTU,Intuit,461202103,787108000.0,1458931,5.42312147179444,2021-11-12,2021-09-30,0001567619-21-019814
GOOG,Alphabet Inc,02079K107,783391000.0,293921,5.3975115904177295,2021-11-12,2021-09-30,0001567619-21-019814
AMZN,Amazon Com Inc,023135106,573975000.0,174724,3.9546493578685693,2021-11-12,2021-09-30,0001567619-21-019814
TMUS,T-Mobile US Inc,872590104,495606000.0,3879196,3.414692189826752,2021-11-12,2021-09-30,0001567619-21-019814
DHR,Danaher Corporation,235851102,465564000.0,1529248,3.207704819280844,2021-11-12,2021-09-30,0001567619-21-019814
BLD,TopBuild Corp,89055F103,398169000.0,1944089,2.743357777208363,2021-11-12,2021-09-30,0001567619-21-019814
CSGP,Costar Group Inc,22160N109,376092000.0,4370114,2.5912487238982633,2021-11-12,2021-09-30,0001567619-21-019814
SPGI,S&P Global Inc,78409V104,374493000.0,881389,2.5802317208524306,2021-11-12,2021-09-30,0001567619-21-019814
AJG,Gallagher Arthur J & Co,363576109,366141000.0,2463110,2.52268699950234,2021-11-12,2021-09-30,0001567619-21-019814
MA,Mastercard Incorporated,57636Q104,363741000.0,1046195,2.506151160033923,2021-11-12,2021-09-30,0001567619-21-019814
SHW,Sherwin Williams Co,824348106,358120000.0,1280236,2.4674228460122687,2021-11-12,2021-09-30,0001567619-21-019814
CBRE,CBRE Group Inc,12504L109,339719000.0,3489312,2.340641186821294,2021-11-12,2021-09-30,0001567619-21-019814
WCN,Waste Connections Inc,94106B101,311980000.0,2477408,2.1495213322319544,2021-11-12,2021-09-30,0001567619-21-019814
FI,Fiserv Inc,337738108,310713000.0,2863713,2.140791786979253,2021-11-12,2021-09-30,0001567619-21-019814
CMCSA,Comcast Corp New,20030N101,300871000.0,5379422,2.0729810652925202,2021-11-12,2021-09-30,0001567619-21-019814
BRK/B,Berkshire Hathaway Inc Del,084670702,298889000.0,1095072,2.0593252178648527,2021-11-12,2021-09-30,0001567619-21-019814
N/A,Alcon AG,H01301128,291988000.0,3628531,2.011777789460042,2021-11-12,2021-09-30,0001567619-21-019814
MCD,Mcdonalds Corp,580135101,285698000.0,1184928,1.9684401101865663,2021-11-12,2021-09-30,0001567619-21-019814
ADI,Analog Devices Inc,032654105,280311000.0,1673701,1.9313240405130823,2021-11-12,2021-09-30,0001567619-21-019814
MMC,Marsh & Mclennan Cos Inc,571748102,278264000.0,1837573,1.917220347433145,2021-11-12,2021-09-30,0001567619-21-019814
EOG,EOG Res Inc,26875P101,269443000.0,3356713,1.8564442474536011,2021-11-12,2021-09-30,0001567619-21-019814
FTV,Fortive Corp,34959J108,267372000.0,3788749,1.84217519597898,2021-11-12,2021-09-30,0001567619-21-019814
UNH,Unitedhealth Group Inc,91324P102,267028000.0,683390,1.8398050589885067,2021-11-12,2021-09-30,0001567619-21-019814
ROST,Ross Stores Inc,778296103,262655000.0,2413000,1.809675381490429,2021-11-12,2021-09-30,0001567619-21-019814
JECUSD,Jacobs Engr Group Inc,469814107,245226000.0,1850346,1.6895907372841634,2021-11-12,2021-09-30,0001567619-21-019814
N/A,Cooper Cos Inc,216648402,233607000.0,565211,1.6095366044576902,2021-11-12,2021-09-30,0001567619-21-019814
APD,Air Prods & Chems Inc,009158106,232239000.0,906793,1.6001111759606927,2021-11-12,2021-09-30,0001567619-21-019814
CHTR,Charter Communications Inc N,16119P108,224540000.0,308621,1.5470655809326337,2021-11-12,2021-09-30,0001567619-21-019814
TMO,Thermo Fisher Scientific Inc,883556102,205177000.0,359121,1.413655806088069,2021-11-12,2021-09-30,0001567619-21-019814
CIT,Cintas Corp,172908105,204078000.0,536117,1.4060837695981563,2021-11-12,2021-09-30,0001567619-21-019814
ADBE,Adobe Systems Incorporated,00724F101,200925000.0,348997,1.3843598104965236,2021-11-12,2021-09-30,0001567619-21-019814
HD,Home Depot Inc,437076102,200350000.0,610339,1.3803980989572155,2021-11-12,2021-09-30,0001567619-21-019814
UNP,Union Pac Corp,907818108,195854000.0,999205,1.349420959686381,2021-11-12,2021-09-30,0001567619-21-019814
TXN,Texas Instrs Inc,882508104,186578000.0,970698,1.2855099401409502,2021-11-12,2021-09-30,0001567619-21-019814
ICE,Intercontinental Exchange In,45866F104,159514000.0,1389252,1.0990407904021027,2021-11-12,2021-09-30,0001567619-21-019814
PYPL,PayPal Hldgs Inc,70450Y103,155906000.0,599156,1.0741819117345828,2021-11-12,2021-09-30,0001567619-21-019814
AEM,Agnico Eagle Mines Ltd,008474108,155377000.0,2996668,1.0705371371184191,2021-11-12,2021-09-30,0001567619-21-019814
MLM,Martin Marietta Matls Inc,573284106,152977000.0,447719,1.0540012976500024,2021-11-12,2021-09-30,0001567619-21-019814
KEYS,Keysight Technologies Inc,49338L103,140730000.0,856594,0.9696202868292935,2021-11-12,2021-09-30,0001567619-21-019814
IBP,Installed Bldg Prods Inc,45780R101,129193000.0,1205720,0.8901311285179913,2021-11-12,2021-09-30,0001567619-21-019814
MSCI,MSCI Inc,55354G100,114303000.0,187893,0.7875400244826883,2021-11-12,2021-09-30,0001567619-21-019814
TRI4EUR,Thomson Reuters Corp.,884903709,113988000.0,1031750,0.7853696955524587,2021-11-12,2021-09-30,0001567619-21-019814
POOL,Pool Corp,73278L105,107293000.0,246986,0.7392415933686873,2021-11-12,2021-09-30,0001567619-21-019814
TSCO,Tractor Supply Co,892356106,87495000.0,431840,0.602834697620472,2021-11-12,2021-09-30,0001567619-21-019814
NKE,Nike Inc,654106103,76943000.0,529798,0.5301321234243326,2021-11-12,2021-09-30,0001567619-21-019814
NDSN,Nordson Corp,655663102,76889000.0,322861,0.5297600670362932,2021-11-12,2021-09-30,0001567619-21-019814
