ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
BIDUN,BAIDU INC,056752108,208365000.0,2030448,16.18294773288059,2013-09-30,2010-09-30,0001140361-13-037236
CTRPUSD,CTRIP COM INTL LTD,22943F100,194684000.0,4077145,15.120394482893598,2013-09-30,2010-09-30,0001140361-13-037236
CTRPUSD,CTRIP COM INTL LTD,22943F100,137434000.0,2878199,10.673996298422054,2013-09-30,2010-09-30,0001140361-13-037236
BIDUN,BAIDU INC,056752108,115360000.0,1124150,8.959589424639958,2013-09-30,2010-09-30,0001140361-13-037236
AAPL,APPLE INC,037833100,85093000.0,299888,6.608862195829472,2013-09-30,2010-09-30,0001140361-13-037236
N/A,COACH INC,189754104,63655000.0,1481724,4.943851116725525,2013-09-30,2010-09-30,0001140361-13-037236
N/A,JOHNSON CTLS INC,478366107,41632000.0,1364999,3.233405226478942,2013-09-30,2010-09-30,0001140361-13-037236
N/A,GOOGLE INC,38259P508,39169000.0,74496,3.0421130216168732,2013-09-30,2010-09-30,0001140361-13-037236
N/A,MECHEL OAO,583840103,38485000.0,1545586,2.9889892424347155,2013-09-30,2010-09-30,0001140361-13-037236
YUM,YUM BRANDS INC,988498101,32902000.0,714324,2.5553780448119268,2013-09-30,2010-09-30,0001140361-13-037236
N/A,NEW ORIENTAL ED & TECH GRP I,647581107,25854000.0,1059807,2.007985653472967,2013-09-30,2010-09-30,0001140361-13-037236
SQM,SOCIEDAD QUIMICA MINERA DE C,833635105,23218000.0,481300,1.803257171127692,2013-09-30,2010-09-30,0001140361-13-037236
MBTGBP,MOBILE TELESYSTEMS OJSC,607409109,21257000.0,1001271,1.6509534708700726,2013-09-30,2010-09-30,0001140361-13-037236
VALE,VALE S A,91912E105,18937000.0,605600,1.470767553176204,2013-09-30,2010-09-30,0001140361-13-037236
N/A,MECHEL OAO,583840103,13890000.0,557832,1.0787855158482058,2013-09-30,2010-09-30,0001140361-13-037236
WMT,WAL MART STORES INC,931142103,13757000.0,257053,1.0684558921183418,2013-09-30,2010-09-30,0001140361-13-037236
PG,PROCTER & GAMBLE CO,742718109,13581000.0,226470,1.0547866156036345,2013-09-30,2010-09-30,0001140361-13-037236
CTSH,COGNIZANT TECHNOLOGY SOLUTIO,192446102,9959000.0,154477,0.7734791182384652,2013-09-30,2010-09-30,0001140361-13-037236
N/A,NEW ORIENTAL ED & TECH GRP I,647581107,9899000.0,405789,0.7688191376084513,2013-09-30,2010-09-30,0001140361-13-037236
N/A,MARKET VECTORS ETF TR,57060U605,8693000.0,189600,0.675153526945173,2013-09-30,2010-09-30,0001140361-13-037236
N/A,VALE S A,91912E204,8150000.0,293711,0.6329807022435476,2013-09-30,2010-09-30,0001140361-13-037236
ITUB,ITAU UNIBANCO HLDG SA,465562106,7413000.0,337249,0.5757406068382109,2013-09-30,2010-09-30,0001140361-13-037236
MBTGBP,MOBILE TELESYSTEMS OJSC,607409109,7029000.0,331096,0.5459167308061224,2013-09-30,2010-09-30,0001140361-13-037236
PBR/A,PETROLEO BRASILEIRO SA PETRO,71654V101,6550000.0,199559,0.5087145521098451,2013-09-30,2010-09-30,0001140361-13-037236
PBR,PETROLEO BRASILEIRO SA PETRO,71654V408,6405000.0,176591,0.49745293225397824,2013-09-30,2010-09-30,0001140361-13-037236
N/A,VALE S A,91912E204,5926000.0,213541,0.460250753557701,2013-09-30,2010-09-30,0001140361-13-037236
ITUB,ITAU UNIBANCO HLDG SA,465562106,5545000.0,252238,0.4306598765571131,2013-09-30,2010-09-30,0001140361-13-037236
BBD,BANCO BRADESCO S A,059460303,5198000.0,280533,0.4037096552468663,2013-09-30,2010-09-30,0001140361-13-037236
VALE,VALE S A,91912E105,5166000.0,165222,0.40122433224419235,2013-09-30,2010-09-30,0001140361-13-037236
PBR,PETROLEO BRASILEIRO SA PETRO,71654V408,4704000.0,129701,0.36534248139308567,2013-09-30,2010-09-30,0001140361-13-037236
GGB,GERDAU S A,373737105,4484000.0,329470,0.34825588574970157,2013-09-30,2010-09-30,0001140361-13-037236
PBR/A,PETROLEO BRASILEIRO SA PETRO,71654V101,4047000.0,123319,0.31431569349443406,2013-09-30,2010-09-30,0001140361-13-037236
BRFS,BRF-BRASIL FOODS S A,10552T107,3987000.0,256713,0.3096557128644202,2013-09-30,2010-09-30,0001140361-13-037236
SID,COMPANHIA SIDERURGICA NACION,20440W105,3742000.0,211790,0.29062745862519695,2013-09-30,2010-09-30,0001140361-13-037236
GGB,GERDAU S A,373737105,3723000.0,273526,0.28915179809235925,2013-09-30,2010-09-30,0001140361-13-037236
BBD,BANCO BRADESCO S A,059460303,3585000.0,193479,0.2784338426433274,2013-09-30,2010-09-30,0001140361-13-037236
GGAL,GRUPO FINANCIERO GALICIA S A,399909100,3333000.0,334000,0.25886192399726926,2013-09-30,2010-09-30,0001140361-13-037236
N/A,COSAN LTD,G25343107,3135000.0,270500,0.24348398791822357,2013-09-30,2010-09-30,0001140361-13-037236
MHSE,MECHEL OAO,583840509,3086000.0,375000,0.23967833707037892,2013-09-30,2010-09-30,0001140361-13-037236
BRFS,BRF-BRASIL FOODS S A,10552T107,3084000.0,198589,0.23952300438271176,2013-09-30,2010-09-30,0001140361-13-037236
SID,COMPANHIA SIDERURGICA NACION,20440W105,2965000.0,167776,0.23028070946651763,2013-09-30,2010-09-30,0001140361-13-037236
BSBR,BANCO SANTANDER BRASIL S A,05967A107,2622000.0,190427,0.20364115353160517,2013-09-30,2010-09-30,0001140361-13-037236
BVN,COMPANIA DE MINAS BUENAVENTU,204448104,2479000.0,54875,0.19253486636340547,2013-09-30,2010-09-30,0001140361-13-037236
EC,ECOPETROL S A,279158109,2390000.0,57255,0.18562256176221828,2013-09-30,2010-09-30,0001140361-13-037236
FMX,FOMENTO ECONOMICO MEXICANO S,344419106,2380000.0,46923,0.18484589832388265,2013-09-30,2010-09-30,0001140361-13-037236
BVN,COMPANIA DE MINAS BUENAVENTU,204448104,2226000.0,49275,0.17288528137351375,2013-09-30,2010-09-30,0001140361-13-037236
BSBR,BANCO SANTANDER BRASIL S A,05967A107,2126000.0,154377,0.16511864699015735,2013-09-30,2010-09-30,0001140361-13-037236
EC,ECOPETROL S A,279158109,2051000.0,49135,0.15929367120264004,2013-09-30,2010-09-30,0001140361-13-037236
FMX,FOMENTO ECONOMICO MEXICANO S,344419106,1968000.0,38803,0.15284736466445423,2013-09-30,2010-09-30,0001140361-13-037236
N/A,EMPRESA NACIONAL DE ELCTRCID,29244T101,1788000.0,33088,0.13886742277441266,2013-09-30,2010-09-30,0001140361-13-037236
N/A,ENERSIS S A,29274F104,1780000.0,75954,0.13824609202374413,2013-09-30,2010-09-30,0001140361-13-037236
CIBEUR,BANCOLOMBIA S A,05968L102,1581000.0,24091,0.12279048960086489,2013-09-30,2010-09-30,0001140361-13-037236
N/A,ENERSIS S A,29274F104,1531000.0,65314,0.11890717240918669,2013-09-30,2010-09-30,0001140361-13-037236
N/A,EMPRESA NACIONAL DE ELCTRCID,29244T101,1500000.0,27768,0.1164995157503462,2013-09-30,2010-09-30,0001140361-13-037236
N/A,LAN AIRLINES S A,501723100,1421000.0,48276,0.11036387458749464,2013-09-30,2010-09-30,0001140361-13-037236
CIBEUR,BANCOLOMBIA S A,05968L102,1397000.0,21291,0.1084998823354891,2013-09-30,2010-09-30,0001140361-13-037236
AMXN,AMERICA MOVIL SAB DE CV,02364W105,1370000.0,51379,0.10640289105198286,2013-09-30,2010-09-30,0001140361-13-037236
CIG,COMPANHIA ENERGETICA DE MINA,204409601,1289000.0,110951,0.10011191720146416,2013-09-30,2010-09-30,0001140361-13-037236
SQM,SOCIEDAD QUIMICA MINERA DE C,833635105,1226000.0,25410,0.09521893753994963,2013-09-30,2010-09-30,0001140361-13-037236
N/A,LAN AIRLINES S A,501723100,1182000.0,40156,0.0918016184112728,2013-09-30,2010-09-30,0001140361-13-037236
N/A,COMPANHIA BRASILEIRA DE DIST,20440T201,1131000.0,32781,0.08784063487576103,2013-09-30,2010-09-30,0001140361-13-037236
AMXN,AMERICA MOVIL SAB DE CV,02364W105,1086000.0,40739,0.08434564940325065,2013-09-30,2010-09-30,0001140361-13-037236
INFY,INFOSYS TECHNOLOGIES LTD,456788108,1079000.0,16034,0.0838019849964157,2013-09-30,2010-09-30,0001140361-13-037236
EBR,CENTRAIS ELETRICAS BRASILEIR,15234Q207,1068000.0,83115,0.08294765521424649,2013-09-30,2010-09-30,0001140361-13-037236
TX,TERNIUM SA,880890108,1041000.0,31897,0.08085066393074027,2013-09-30,2010-09-30,0001140361-13-037236
N/A,EMBRAER-EMPRESA BRASILEIRA D,29081M102,1017000.0,35816,0.07898667167873472,2013-09-30,2010-09-30,0001140361-13-037236
CHLUSD,CHINA MOBILE LIMITED,16941M109,995000.0,19459,0.0772780121143963,2013-09-30,2010-09-30,0001140361-13-037236
N/A,NET SERVICOS DE COMUNICACAO,64109T201,991000.0,76068,0.07696734673906205,2013-09-30,2010-09-30,0001140361-13-037236
N/A,COMPANHIA DE BEBIDAS DAS AME,20441W203,986000.0,39874,0.07657901501989424,2013-09-30,2010-09-30,0001140361-13-037236
CIG,COMPANHIA ENERGETICA DE MINA,204409601,976000.0,84039,0.0758023515815586,2013-09-30,2010-09-30,0001140361-13-037236
CEO,CNOOC LTD,126132109,913000.0,4697,0.07090937192004405,2013-09-30,2010-09-30,0001140361-13-037236
N/A,COMPANHIA BRASILEIRA DE DIST,20440T201,830000.0,24051,0.06446306538185823,2013-09-30,2010-09-30,0001140361-13-037236
N/A,NET SERVICOS DE COMUNICACAO,64109T201,809000.0,62068,0.06283207216135338,2013-09-30,2010-09-30,0001140361-13-037236
IBN,ICICI BK LTD,45104G104,798000.0,16011,0.06197774237918417,2013-09-30,2010-09-30,0001140361-13-037236
EBR,CENTRAIS ELETRICAS BRASILEIR,15234Q207,784000.0,61015,0.06089041356551428,2013-09-30,2010-09-30,0001140361-13-037236
N/A,EMBRAER-EMPRESA BRASILEIRA D,29081M102,749000.0,26369,0.05817209153133954,2013-09-30,2010-09-30,0001140361-13-037236
EZA,ISHARES INC,464286780,737000.0,10959,0.05724009540533677,2013-09-30,2010-09-30,0001140361-13-037236
