ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
AAPL,APPLE INC,037833100,2125102000.0,3787343,1.2872794515326054,2014-02-14,2013-12-31,0000950123-14-002429
N/A,GOOGLE INC-CL A,38259P508,2034801000.0,1815635,1.232579666885635,2014-02-14,2013-12-31,0000950123-14-002429
JPM,JPMORGAN CHASE & CO,46625H100,2023087000.0,34594612,1.2254839173661987,2014-02-14,2013-12-31,0000950123-14-002429
CVX,CHEVRON CORP,166764100,1718064000.0,13754431,1.0407163908451988,2014-02-14,2013-12-31,0000950123-14-002429
JNJ,JOHNSON & JOHNSON,478160104,1506708000.0,16450667,0.9126876017526635,2014-02-14,2013-12-31,0000950123-14-002429
PFE,PFIZER INC,717081103,1465202000.0,47835553,0.8875453634434847,2014-02-14,2013-12-31,0000950123-14-002429
WFC,WELLS FARGO & CO,949746101,1346930000.0,29668138,0.8159021598270634,2014-02-14,2013-12-31,0000950123-14-002429
GILD,GILEAD SCIENCES INC,375558103,1341654000.0,17854272,0.8127062255207167,2014-02-14,2013-12-31,0000950123-14-002429
MSFT,MICROSOFT CORP,594918104,1341640000.0,35844763,0.8126977450278643,2014-02-14,2013-12-31,0000950123-14-002429
C,CITIGROUP INC,172967424,1311211000.0,25162379,0.7942653938133413,2014-02-14,2013-12-31,0000950123-14-002429
CSCO,CISCO SYSTEMS INC,17275R102,1132966000.0,50466870,0.686293576066038,2014-02-14,2013-12-31,0000950123-14-002429
GE,GENERAL ELECTRIC CO,369604103,1095374000.0,39068063,0.663522241258573,2014-02-14,2013-12-31,0000950123-14-002429
PM,PHILIP MORRIS INTERNATIONAL,718172109,1068328000.0,12259518,0.6471391405668646,2014-02-14,2013-12-31,0000950123-14-002429
CELG,CELGENE CORP,151020104,1019427000.0,6033534,0.6175173847831912,2014-02-14,2013-12-31,0000950123-14-002429
HON,HONEYWELL INTERNATIONAL INC,438516106,998186000.0,10924632,0.6046506598777495,2014-02-14,2013-12-31,0000950123-14-002429
XOM,EXXON MOBIL CORP,30231G102,975416000.0,9638504,0.5908577440029362,2014-02-14,2013-12-31,0000950123-14-002429
COP,CONOCOPHILLIPS,20825C104,959116000.0,13575632,0.5809840273248749,2014-02-14,2013-12-31,0000950123-14-002429
N/A,MONSANTO CO,61166W101,946744000.0,8123086,0.5734896946413796,2014-02-14,2013-12-31,0000950123-14-002429
N/A,PRICELINE.COM INC,741503403,930744000.0,800708,0.5637977028101536,2014-02-14,2013-12-31,0000950123-14-002429
V,VISA INC-CLASS A SHARES,92826C839,910621000.0,4089367,0.5516082058339188,2014-02-14,2013-12-31,0000950123-14-002429
BMY,BRISTOL-MYERS SQUIBB CO,110122108,897896000.0,16893638,0.543900043580647,2014-02-14,2013-12-31,0000950123-14-002429
PG,PROCTER & GAMBLE CO/THE,742718109,835783000.0,10266379,0.5062751255423389,2014-02-14,2013-12-31,0000950123-14-002429
AMZN,AMAZON.COM INC,023135106,832357000.0,2087198,0.5041998277914777,2014-02-14,2013-12-31,0000950123-14-002429
T,AT&T INC,00206R102,830936000.0,23632860,0.5033390577669669,2014-02-14,2013-12-31,0000950123-14-002429
MA,MASTERCARD INC-CLASS A,57636Q104,818595000.0,979819,0.49586350331764456,2014-02-14,2013-12-31,0000950123-14-002429
CMCSA,COMCAST CORP-CLASS A,20030N101,817737000.0,15735011,0.4953437702556951,2014-02-14,2013-12-31,0000950123-14-002429
MRK,MERCK & CO. INC.,58933Y105,811513000.0,16210705,0.49157358543334817,2014-02-14,2013-12-31,0000950123-14-002429
BAC,VERIZON COMMUNICATIONS INC,92343V104,790898000.0,16094820,0.47908605970830315,2014-02-14,2013-12-31,0000950123-14-002429
CRM,SALESFORCE.COM INC,79466L302,788828000.0,14292927,0.4778321582651383,2014-02-14,2013-12-31,0000950123-14-002429
BLKCHF,BLACKROCK INC,09247X101,774540000.0,2447442,0.46917720955985365,2014-02-14,2013-12-31,0000950123-14-002429
AAPL,APPLE INC,037833100,747084000.0,1332117,0.45254575157747007,2014-02-14,2013-12-31,0000950123-14-002429
TJX,TJX COMPANIES INC,872540109,720672000.0,11308361,0.436546696062074,2014-02-14,2013-12-31,0000950123-14-002429
QCOM,QUALCOMM INC,747525103,707663000.0,9530803,0.428666500953798,2014-02-14,2013-12-31,0000950123-14-002429
META,FACEBOOK INC-A,30303M102,705127000.0,12900590,0.42713032024854874,2014-02-14,2013-12-31,0000950123-14-002429
BA,BOEING CO/THE,097023105,692108000.0,5070752,0.41924406764537814,2014-02-14,2013-12-31,0000950123-14-002429
BIIB,BIOGEN IDEC INC,09062X103,677771000.0,2422987,0.4105594372151103,2014-02-14,2013-12-31,0000950123-14-002429
