ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SHY,Ishares Trust Lehman 1-3 Year,464287457,14651000.0,180411,3.257573062487771,2022-11-09,2022-09-30,0001104659-22-116319
IEF,Ishares Trust Lehman 7-10 Year,464287440,14013000.0,145979,3.11571710631637,2022-11-09,2022-09-30,0001104659-22-116319
COP,ConocoPhillips,20825C104,12823000.0,125296,2.851126843238051,2022-11-09,2022-09-30,0001104659-22-116319
ADM,Archer-Daniels-Midland Co.,039483102,12129000.0,150760,2.696819580568847,2022-11-09,2022-09-30,0001104659-22-116319
NVDA,Nvidia Corp.,67066G104,10741000.0,88485,2.388205055230438,2022-11-09,2022-09-30,0001104659-22-116319
EOG,Eog Resources Inc.,26875P101,10231000.0,91571,2.2748092281968733,2022-11-09,2022-09-30,0001104659-22-116319
CF,Cf Industries Holdings Inc,125269100,10161000.0,105566,2.2592450950746192,2022-11-09,2022-09-30,0001104659-22-116319
PWR,Quanta Services Inc.,74762E102,10055000.0,78928,2.2356765506323484,2022-11-09,2022-09-30,0001104659-22-116319
TLT,Ishares Trust Lehman 20 Year,464287432,6519000.0,63633,1.44946548319963,2022-11-09,2022-09-30,0001104659-22-116319
COST,Costco Wholesale Corp.,22160K105,6353000.0,13451,1.412556253223999,2022-11-09,2022-09-30,0001104659-22-116319
CTRA,Coterra Energy Inc.,127097103,6325000.0,242159,1.4063305999750975,2022-11-09,2022-09-30,0001104659-22-116319
ENPH,"Enphase Energy, Inc.",29355A107,6241000.0,22491,1.3876536402283925,2022-11-09,2022-09-30,0001104659-22-116319
VLO,Valero Energy Corp.,91913Y100,6173000.0,57772,1.3725341966239173,2022-11-09,2022-09-30,0001104659-22-116319
DVN,Devon Energy Corp.,25179M103,5979000.0,99427,1.3293993133993847,2022-11-09,2022-09-30,0001104659-22-116319
SQM,Sociedad Quimica Y Minera De C,833635105,5974000.0,65826,1.3282875896049378,2022-11-09,2022-09-30,0001104659-22-116319
LLY,Eli Lilly & Co.,532457108,5693000.0,17607,1.2658087123570323,2022-11-09,2022-09-30,0001104659-22-116319
CUBE,CubeSmart,229663109,5671000.0,141573,1.2609171276614668,2022-11-09,2022-09-30,0001104659-22-116319
N/A,"Arista Networks, Inc.",040413106,5562000.0,49270,1.2366815489425282,2022-11-09,2022-09-30,0001104659-22-116319
WSC,WillScot Mobile Mini Holdings,971378104,5430000.0,134650,1.207332040769135,2022-11-09,2022-09-30,0001104659-22-116319
AMN,Amn Healthcare Services Inc.,001744101,5422000.0,51169,1.2055532826980202,2022-11-09,2022-09-30,0001104659-22-116319
MRO*,Marathon Oil Corp.,565849106,5395000.0,238946,1.199549974208008,2022-11-09,2022-09-30,0001104659-22-116319
EXR,Extra Space Storage Inc.,30225T102,5272000.0,30524,1.1722015688646188,2022-11-09,2022-09-30,0001104659-22-116319
MOH,Molina Healthcare Inc.,60855R100,5234000.0,15868,1.1637524680268236,2022-11-09,2022-09-30,0001104659-22-116319
CSL,Carlisle Cos.,142339100,4729000.0,16866,1.0514683647877052,2022-11-09,2022-09-30,0001104659-22-116319
NTR,Nutrien LTD,67077M108,4599000.0,55154,1.0225635461320906,2022-11-09,2022-09-30,0001104659-22-116319
