ticker,nameOfIssuer,cusip,value,shares,allocation_percent
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,2551563736000.0,3416800,2.9130030816417727
AAPL,APPLE INC,037833100,1418818888000.0,4903300,1.619800334486159
QQQ,INVESCO QQQ TR,46090E103,1318376920000.0,1790300,1.5051303545902834
NVDA,NVIDIA CORPORATION,67066G104,1227412087000.0,6134300,1.4012799842815133
GOOGL,ALPHABET INC,02079K305,1201728099000.0,3362700,1.3719577552745519
INTC,INTEL CORP,458140100,1140023098000.0,8164600,1.3015119907695696
MU,MICRON TECHNOLOGY INC,595112103,1111581270000.0,963000,1.2690412625480563
MU,MICRON TECHNOLOGY INC,595112103,1089649760000.0,944000,1.2440030652599845
NVDA,NVIDIA CORPORATION,67066G104,1085128088000.0,5423200,1.2388408800931652
GOOGL,ALPHABET INC,02079K305,1046415097000.0,2928100,1.1946440369998559
TSLA,TESLA INC,88160R101,995938740000.0,2367900,1.1370174994313464
AMD,ADVANCED MICRO DEVICES INC,007903107,874850460000.0,1506000,0.9987765737534852
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,874764969000.0,1831700,0.9986789726068084
INTC,INTEL CORP,458140100,870062456000.0,6231200,0.9933103295793232
UNH,UNITEDHEALTH GROUP INC,91324P102,861060671000.0,2071700,0.9830334052464886
UNH,UNITEDHEALTH GROUP INC,91324P102,845183605000.0,2033500,0.9649072884919316
SNDK,SANDISK CORP,80004C200,821498649000.0,361300,0.9378672624705906
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,788365089000.0,1055700,0.9000401993939415
QQQ,INVESCO QQQ TR,46090E103,778448440000.0,1057100,0.8887188168672226
TSLA,TESLA INC,88160R101,773357220000.0,1838700,0.8829064049176133
AMD,ADVANCED MICRO DEVICES INC,007903107,728286867000.0,1253700,0.8314516537282499
IWM,ISHARES TR,464287655,717144105000.0,2386900,0.8187304743251889
IWM,ISHARES TR,464287655,705727005000.0,2348900,0.8056960958324336
MSFT,MICROSOFT CORP,594918104,669832014000.0,1795700,0.7647164338615271
GOOGL,ALPHABET INC,02079K305,654513506000.0,1831473,0.7472279971117135
AAPL,APPLE INC,037833100,629213320000.0,2174500,0.7183439372137443
PANW,PALO ALTO NETWORKS INC,697435105,613426776000.0,1798800,0.7003211652674065
SNDK,SANDISK CORP,80004C200,591624546000.0,260200,0.6754305610153548
AMZN,AMAZON COM INC,023135106,590439682000.0,2477300,0.6740778562270601
AVGO,BROADCOM INC,11135F101,540862450000.0,1431800,0.6174778083592889
MRVL,MARVELL TECHNOLOGY INC,573874104,534980651000.0,1795900,0.6107628286898186
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,520759998000.0,1090437,0.5945277625507699
AVGO,BROADCOM INC,11135F101,518801850000.0,1373400,0.5922922349494674
GS,GOLDMAN SACHS GROUP INC,38141G104,516810070000.0,511000,0.5900183112390418
WDC,WESTERN DIGITAL CORP,958102105,507207552000.0,794100,0.5790555576417629
ARM,ARM HOLDINGS PLC,042068205,491292192000.0,1385600,0.5608857223868859
