ticker,nameOfIssuer,cusip,value,shares,allocation_percent
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,10336376550000.0,13803,26.341762052934747
MSFT,MICROSOFT CORP,594918104,1620906706000.0,4345361,4.130803338376664
ASML,ASML HLDG NV,N07059210,1429229612000.0,718408,3.642323417320962
AAPL,APPLE INC,037833100,1428199965000.0,4935720,3.6396994111093735
GOOG,ALPHABET INC,02079K107,1389015489000.0,3931213,3.5398396451683833
BN,BROOKFIELD CORP,11271J107,964389062000.0,22611066,2.4576994728057713
AMAT,APPLIED MATLS INC,038222105,896848073000.0,1240454,2.2855744875702166
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,889577830000.0,1777769,2.2670466204548285
KKR,KKR & CO INC,48251W104,864206930000.0,9416070,2.2023900933211684
AZO,AUTOZONE INC,053332102,837786908000.0,262141,2.135059928868394
AVGO,BROADCOM INC,11135F101,812264870000.0,2150271,2.070018233758906
AMZN,AMAZON COM INC,023135106,777559701000.0,3262397,1.9815737678106442
INTC,INTEL CORP,458140100,647726248000.0,4638876,1.6506994126734091
V,VISA INC,92826C839,577265511000.0,1682548,1.4711335890842507
LB,LANDBRIDGE COMPANY LLC,514952100,561244638000.0,7082845,1.4303051592757134
ORCL,ORACLE CORP,68389X105,552859031000.0,3772494,1.4089348402674122
GOOGL,ALPHABET INC,02079K305,528574345000.0,1479067,1.347046477643642
NVDA,NVIDIA CORPORATION,67066G104,506612344000.0,2531922,1.2910773668290485
TPL,TEXAS PACIFIC LAND CORPORATI,88262P102,465973064000.0,1064741,1.1875101023641534
DHR,DANAHER CORP DEL,235851102,429106102000.0,2248424,1.0935564101857673
TMO,THERMO FISHER SCIENTIFIC INC,883556102,422447886000.0,841894,1.0765882646542424
SPGI,S&P GLOBAL INC,78409V104,420976503000.0,1033680,1.0728385153405204
HON,HONEYWELL INTL INC,438516205,416014149000.0,1858036,1.0601921931348508
HONA,HONEYWELL AEROSPACE INC,43849R105,414688489000.0,1875740,1.0568138119280348
SNPS,SYNOPSYS INC,871607107,383239751000.0,859147,0.9766682048815222
UNH,UNITEDHEALTH GROUP INC,91324P102,360530629000.0,867432,0.9187950918751017
LIN,LINDE PLC,G54950103,351999613000.0,678305,0.8970542049739004
PM,PHILIP MORRIS INTL INC,718172109,322215374000.0,1769286,0.8211504941453954
GEV,GE VERNOVA INC,36828A101,318018185000.0,270578,0.8104541584039121
