ticker,nameOfIssuer,cusip,value,shares,allocation_percent
ANET,ARISTA NETWORKS INC,040413205,369753503000.0,2176557,5.468381979692463
AMZN,AMAZON COM INC,023135106,348893771000.0,1463849,5.159881906956129
GOOGL,ALPHABET INC,02079K305,333986566000.0,934568,4.939415324413486
AAPL,APPLE INC,037833100,333434736000.0,1152318,4.931254165145567
META,META PLATFORMS INC,30303M102,259282950000.0,460301,3.834603864243855
MSFT,MICROSOFT CORP,594918104,258550980000.0,693129,3.823778567052079
NVDA,NVIDIA CORPORATION,67066G104,243170778000.0,1215307,3.5963167072496844
IFNNY,INFINEON TECHNOLOGIES-ADR,45662N103,209135322000.0,2225791,3.0929573806958115
JPM,JPMORGAN CHASE & CO,46625H100,194664788000.0,594705,2.878948840627627
MA,MASTERCARD INCORPORATED,57636Q104,190415659000.0,370747,2.8161073522726436
TMO,THERMO FISHER SCIENTIFIC INC,883556102,168170683000.0,335429,2.487120541031828
CP,CANADIAN PACIFIC KANSAS CITY,13646K108,156665886000.0,1808031,2.3169730668784325
TXN,TEXAS INSTRS INC,882508104,153357015000.0,514500,2.268037301827609
ISRG,INTUITIVE SURGICAL INC,46120E602,151949154000.0,382089,2.2472160745509284
DAL,DELTA AIR LINES INC,247361702,145244837000.0,1550767,2.148064163963226
DE,DEERE & CO,244199105,143392834000.0,226054,2.120674403624603
TDG,TRANSDIGM GROUP INC,893641100,143278219000.0,107563,2.118979332190479
NFLX,NETFLIX INC.,64110L106,142395376000.0,1994333,2.105922734449206
ENTG,ENTEGRIS INC,29362U104,136979937000.0,761592,2.0258323802011655
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,133406976000.0,266606,1.9729909185570715
SBUX,STARBUCKS CORP,855244109,131769713000.0,1289458,1.9487770046588244
MRVL,MARVELL TECHNOLOGY INC,573874104,119364523000.0,400700,1.7653133811900263
VRSK,VERISK ANALYTICS INC,92345Y106,115941551000.0,645806,1.7146901463865094
UNP,UNION PAC CORP,907818108,110779344000.0,407277,1.6383449069088396
FDX,FEDEX CORP,31428X106,107210076000.0,342382,1.5855580620147889
SCHW,SCHWAB CHARLES CORP,808513105,106789699000.0,1157361,1.579340995799524
MCO,MOODYS CORP,615369105,103075987000.0,227581,1.52441793053091
NSRGY,NESTLE SA ADR,641069406,101473740000.0,988156,1.5007218774827897
APD,AIR PRODUCTS AND CHEMICALS I,009158106,98765013000.0,336875,1.4606618001758103
COST,COSTCO WHOLESALE CORPORATION,22160K105,93471227000.0,99919,1.3823706041982884
AON,AON PLC,G0403H108,91630689000.0,276254,1.3551504027654997
UNH,UNITEDHEALTH GROUP INC,91324P102,91219147000.0,219472,1.3490639996931084
TMUS,T-MOBILE US INC,872590104,90280002000.0,538246,1.335174736839206
CMG,CHIPOTLE MEXICAN GRILL INC,169656105,88421522000.0,2600633,1.3076891864410023
WDAY,WORKDAY INC,98138H101,87706218000.0,716437,1.2971103671144362
NVS,NOVARTIS AG,66987V109,87287555000.0,556965,1.2909186496967813
BDX,BECTON DICKINSON & CO,075887109,85297608000.0,563653,1.2614887991962356
JNJ,JOHNSON & JOHNSON,478160104,84597407000.0,333100,1.2511333421160558
YUM,YUM BRANDS INC,988498101,83119367000.0,519951,1.2292742191173898
WAT,WATERS CORP,941848103,73733239000.0,196601,1.0904602990386207
SPGI,S&P GLOBAL INC,78409V104,69199583000.0,169915,1.0234108659125616
TSLA,TESLA INC,88160R101,62287916000.0,148093,0.9211924015416234
SHW,SHERWIN WILLIAMS CO,824348106,60006024000.0,174274,0.8874448995134834
SAIA,SAIA INC,78709Y105,58778774000.0,139564,0.8692947759037617
COF,CAPITAL ONE FINL CORP,14040H105,55570536000.0,276994,0.8218472988050401
NKE,NIKE INC,654106103,45794107000.0,1115569,0.6772611143995261
SBAC,SBA COMMUNICATIONS CORP,78410G104,40182765000.0,227716,0.5942734990673423
SHOP,SHOPIFY INC,82509L107,28580053000.0,250307,0.42267793417999217
GOOG,ALPHABET INC,02079K107,26553809000.0,75153,0.39271127778279774
FDXF,FEDEX FGHT HLDG CO INC,314352105,25855957000.0,171232,0.3823905606825399
NOW,SERVICENOW INC,81762P102,24594039000.0,247724,0.3637277228863837
AAPL,APPLE INC,037833100,11624459000.0,40173,0.17191718700031863
GOOG,ALPHABET INC,02079K107,9602803000.0,27178,0.14201838374398507
MSFT,MICROSOFT CORP,594918104,8430625000.0,22601,0.12468273445280863
GOOGL,ALPHABET INC,02079K305,4812702000.0,13467,0.07117631794398409
JNJ,JOHNSON & JOHNSON,478160104,3918249000.0,15428,0.05794801685367134
COST,COSTCO WHOLESALE CORPORATION,22160K105,3893426000.0,4162,0.05758090296622858
ANET,ARISTA NETWORKS INC,040413205,3418835000.0,20125,0.050562051620486964
IFNNY,INFINEON TECHNOLOGIES-ADR,45662N103,3111767000.0,33118,0.04602074206123661
AMZN,AMAZON COM INC,023135106,2965188000.0,12441,0.04385294660913689
DE,DEERE & CO,244199105,2853851000.0,4499,0.042206354380711075
MA,MASTERCARD INCORPORATED,57636Q104,2397998000.0,4669,0.035464624254117116
META,META PLATFORMS INC,30303M102,1878572000.0,3335,0.027782696280107537
SPGI,S&P GLOBAL INC,78409V104,1800496000.0,4421,0.026628009744395473
ISRG,INTUITIVE SURGICAL INC,46120E602,1781606000.0,4480,0.02634864055719837
UNP,UNION PAC CORP,907818108,1763920000.0,6485,0.026087077643235014
TMO,THERMO FISHER SCIENTIFIC INC,883556102,1728188000.0,3447,0.025558627680454346
JPM,JPMORGAN CHASE & CO,46625H100,1546962000.0,4726,0.022878428616453197
DAL,DELTA AIR LINES INC,247361702,1476456000.0,15764,0.02183569680530874
FDX,FEDEX CORP,31428X106,1350217000.0,4312,0.019968714972456714
NFLX,NETFLIX INC.,64110L106,1324898000.0,18556,0.01959426561032631
APD,AIR PRODUCTS AND CHEMICALS I,009158106,1278265000.0,4360,0.018904597886315593
TXN,TEXAS INSTRS INC,882508104,1253086000.0,4204,0.01853221902107283
CMG,CHIPOTLE MEXICAN GRILL INC,169656105,1243210000.0,36565,0.018386160254913034
TDG,TRANSDIGM GROUP INC,893641100,1189512000.0,893,0.01759200638439372
YUM,YUM BRANDS INC,988498101,1165379000.0,7290,0.01723509708875435
MRVL,MARVELL TECHNOLOGY INC,573874104,1140621000.0,3829,0.016868944503438003
AON,AON PLC,G0403H108,1105191000.0,3332,0.016344960898229254
VRSK,VERISK ANALYTICS INC,92345Y106,1088311000.0,6062,0.016095318130633328
TMUS,T-MOBILE US INC,872590104,962938000.0,5741,0.014241143799957728
UNH,UNITEDHEALTH GROUP INC,91324P102,887370000.0,2135,0.013123548737061463
GLW,CORNING INC,219350105,824783000.0,3229,0.012197933103440237
AXP,AMERICAN EXPRESS CO,025816109,795226000.0,2351,0.011760806842668153
ENTG,ENTEGRIS INC,29362U104,795161000.0,4421,0.011759845540541745
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,685534000.0,1370,0.010138542952672157
NVDA,NVIDIA CORPORATION,67066G104,655295000.0,3275,0.009691330414204549
WDAY,WORKDAY INC,98138H101,610141000.0,4984,0.009023536010885444
BDX,BECTON DICKINSON & CO,075887109,557651000.0,3685,0.008247247570653798
KLAC,KLA CORP,482480100,549112000.0,1820,0.008120962049771
SAIA,SAIA INC,78709Y105,523081000.0,1242,0.007735982732040576
SCHW,SCHWAB CHARLES CORP,808513105,510714000.0,5535,0.007553083910544201
SHW,SHERWIN WILLIAMS CO,824348106,506839000.0,1472,0.0074957755145469126
WAT,WATERS CORP,941848103,489052000.0,1304,0.0072327188849717495
TJX,TJX COS INC NEW,872540109,488285000.0,3223,0.0072213755198801575
COF,CAPITAL ONE FINL CORP,14040H105,455207000.0,2269,0.006732176262383827
NKE,NIKE INC,654106103,436033000.0,10622,0.006448606924357506
ORCL,ORACLE CORP,68389X105,402133000.0,2744,0.005947250892278009
ECL,ECOLAB INC,278865100,401756000.0,1442,0.005941675339944853
MCO,MOODYS CORP,615369105,391776000.0,865,0.005794078490382807
CP,CANADIAN PACIFIC KANSAS CITY,13646K108,367309000.0,4239,0.005432229580740061
MCD,MCDONALDS CORP,580135101,348700000.0,1290,0.005157016176581731
GPC,GENUINE PARTS CO,372460105,346035000.0,2933,0.0051176027893990814
FDXF,FEDEX FGHT HLDG CO INC,314352105,326915000.0,2165,0.004834832071600851
TPL,TEXAS PACIFIC LAND CORPORATI,88262P102,310724000.0,710,0.0045953791065448295
SHOP,SHOPIFY INC,82509L107,306117000.0,2681,0.00452724496967786
SBUX,STARBUCKS CORP,855244109,303913000.0,2974,0.004494649432960952
