ticker,nameOfIssuer,cusip,value,shares,allocation_percent
GOOG,ALPHABET INC,02079K107,176553225000.0,499683,9.315098344083607
LNG,CHENIERE ENERGY INC,16411R208,123485702000.0,516654,6.5152106862856884
LPLA,LPL FINL HLDGS INC,50212V100,107872615000.0,382961,5.691450934178452
TKO,TKO GROUP HOLDINGS INC,87256C101,87872118000.0,436501,4.636207698120039
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,73469261000.0,146824,3.8763007103503564
AMZN,AMAZON COM INC,023135106,71308944000.0,299190,3.762320547657799
BX,BLACKSTONE INC,09260D107,64166434000.0,545308,3.3854756439546776
LH,LABCORP HOLDINGS INC,504922105,63265026000.0,225946,3.337916591050695
WMT,WALMART INC,931142103,62935414000.0,555672,3.3205259815311567
MSFT,MICROSOFT CORP,594918104,58447824000.0,156688,3.0837569155572777
AMAT,APPLIED MATLS INC,038222105,48837204000.0,67548,2.5766924286433923
WMG,WARNER MUSIC GROUP CORP,934550203,41792726000.0,1543876,2.205019776655679
JNJ,JOHNSON & JOHNSON,478160104,39724519000.0,156414,2.0958994159207105
VEA,VANGUARD TAX-MANAGED FDS,921943858,39111209000.0,548929,2.063540658580481
JPST,J P MORGAN EXCHANGE TRADED F,46641Q837,36543090000.0,722623,1.928044515452483
LINE,LINEAGE INC,53566V106,34579153000.0,799518,1.824425528619563
AAPL,APPLE INC,037833100,34109767000.0,117880,1.7996603239548734
WM,WASTE MGMT INC DEL,94106L109,33072717000.0,148388,1.7449446837408136
FWONK,LIBERTY MEDIA CORP DEL,531229755,32988367000.0,346735,1.7404943059846245
EXPE,EXPEDIA GROUP INC,30212P303,30564354000.0,119448,1.612601318006993
AMT,AMERICAN TOWER CORP,03027X100,30480427000.0,186344,1.608173258090648
N/A,CRH PLC,G25508105,27806839000.0,259877,1.4671124808006166
JPM,JPMORGAN CHASE & CO,46625H100,26834840000.0,81981,1.4158289866851683
AGG,ISHARES TR,464287226,26375427000.0,266472,1.3915899659844677
CRM,SALESFORCE INC,79466L302,21342261000.0,136233,1.1260358461313869
CIT,CINTAS CORP,172908105,20328812000.0,119525,1.0725654147545984
IEMG,ISHARES INC,46434G103,18281403000.0,220683,0.9645423741924005
VWO,VANGUARD INTL EQUITY INDEX F,922042858,16706752000.0,279891,0.8814624478834384
XYL,XYLEM INC,98419M100,16092636000.0,136136,0.8490611652975483
VTI,VANGUARD INDEX FDS,922908769,15979516000.0,43183,0.8430928578668416
CARR,CARRIER GLOBAL CORPORATION,14448C104,14875966000.0,202808,0.7848686210815127
FOUR,SHIFT4 PMTS INC,82452J109,13801454000.0,283747,0.7281764538786877
VCSH,VANGUARD SCOTTSDALE FDS,92206C409,13685377000.0,173166,0.7220521326124736
CQP,CHENIERE ENERGY PARTNERS L P,16411Q101,11576843000.0,189940,0.610804085051496
DUK,DUKE ENERGY CORP NEW,26441C204,11091319000.0,87623,0.5851874257782776
VWOB,VANGUARD WHITEHALL FDS,921946885,10351852000.0,153953,0.5461725177968206
BUD,ANHEUSER BUSCH INBEV SA NV,03524A108,10098284000.0,122552,0.5327940544075929
IAU,ISHARES GOLD TR,464285204,9515090000.0,126011,0.5020242428469176
WMB,WILLIAMS COS INC,969457100,9044427000.0,121663,0.4771916625758893
SPSB,SPDR SERIES TRUST,78464A474,9042495000.0,301316,0.477089728612345
IGV,ISHARES TR,464287515,8688811000.0,95903,0.4584290598948585
