ticker,nameOfIssuer,cusip,value,shares,allocation_percent
CSCO,CISCO SYS INC,17275R102,2506169560000.0,21336366,1.474088771848186
NVDA,NVIDIA CORPORATION,67066G104,2174864864000.0,10869435,1.2792206590800392
AVGO,BROADCOM INC,11135F101,1942190241000.0,5141470,1.1423651746257832
GOOGL,ALPHABET INC,02079K305,1931243216000.0,5404045,1.1359263099554928
PANW,PALO ALTO NETWORKS INC,697435105,1792233701000.0,5255509,1.0541631409696075
AMAT,APPLIED MATLS INC,038222105,1780116122000.0,2462125,1.0470357751955681
MSFT,MICROSOFT CORP,594918104,1739207346000.0,4662505,1.0229738887477682
AAPL,APPLE INC,037833100,1685929067000.0,5826407,0.9916364588664097
FTNT,FORTINET INC,34959E109,1661525118000.0,10815814,0.97728244715714
KLAC,KLA CORP,482480100,1611423563000.0,5340970,0.9478135154230738
LRCX,LAM RESEARCH CORP,512807306,1567553218000.0,3617460,0.922009681550953
CRWD,CROWDSTRIKE HLDGS INC,22788C105,1450335401000.0,1900484,0.85306404009952
PWR,QUANTA SVCS INC,74762E102,1400641419000.0,1945228,0.8238348362723752
ETN,EATON CORP PLC,G29183103,1331921397000.0,3125697,0.7834148206245272
MU,MICRON TECHNOLOGY INC,595112103,1325852098000.0,1148631,0.7798449562180305
META,META PLATFORMS INC,30303M102,1246408045000.0,2212729,0.7331172373970374
JCI,JOHNSON CONTROLS INTERNATION,G51502105,1232210891000.0,8433447,0.7247666989348275
GEV,GE VERNOVA INC,36828A101,1186816852000.0,1010178,0.6980666526703048
IBM,INTERNATIONAL BUSINESS MACHS,459200101,1026137505000.0,3649008,0.6035576357781682
AMZN,AMAZON COM INC,023135106,1003603473000.0,4210806,0.5903034792814036
NET,CLOUDFLARE INC,18915M107,921429090000.0,3756643,0.541969824110102
FBT,FIRST TR EXCHANGE-TRADED FD,33733E203,840027213000.0,3388725,0.49409054458798257
MLI,MUELLER INDS INC,624756102,839905825000.0,6832391,0.49401914611172093
SNA,SNAP ON INC,833034101,832540181000.0,2068938,0.4896867923511754
FTXL,FIRST TR EXCHANGE TRADED FD,33738R811,813507174000.0,2854912,0.4784918826527239
QTEC,FIRST TR EXCHANGE-TRADED FD,337345102,812923189000.0,2428884,0.47814839203454407
FXL,FIRST TR EXCHANGE-TRADED FD,33734X176,809258106000.0,3725523,0.4759926489497898
FTXR,FIRST TR EXCHANGE TRADED FD,33738R795,800808102000.0,17572217,0.4710224920149685
ORCL,ORACLE CORP,68389X105,782129704000.0,5336948,0.46003615764742806
ANET,ARISTA NETWORKS INC,040413205,780048514000.0,4591762,0.4588120350421392
CINF,CINCINNATI FINL CORP,172062101,766838983000.0,4141941,0.4510424006010918
STRL,STERLING INFRASTRUCTURE INC,859241101,752018716000.0,895943,0.4423253570581593
FIX,COMFORT SYS USA INC,199908104,743408316000.0,375090,0.4372608577666103
ROST,ROSS STORES INC,778296103,727395738000.0,3417410,0.4278425160012018
VLTO,VERALTO CORP,92338C103,725868214000.0,8185254,0.4269440508641787
BAC,VERIZON COMMUNICATIONS INC,92343V104,725665481000.0,17139006,0.42682480656253496
DDOG,DATADOG INC,23804L103,723819771000.0,2780074,0.4257391895194934
JPM,JPMORGAN CHASE & CO,46625H100,721142905000.0,2203107,0.42416469983718225
TXN,TEXAS INSTRS INC,882508104,716778261000.0,2404732,0.4215974861832447
COST,COSTCO WHOLESALE CORPORATION,22160K105,705819795000.0,754508,0.4151518921001053
