ticker,nameOfIssuer,cusip,value,shares,allocation_percent
IWV,ISHARES TR,464287689,129335471000.0,341309,10.211583282461277
QAI,NEW YORK LIFE INVESTMENTS ET,45409B107,60775347000.0,1807177,4.798471081540988
NVDA,NVIDIA CORPORATION,67066G104,40478904000.0,216952,3.1959809337900422
SPY,SPDR S&P 500 ETF TR,78462F103,39818674000.0,59772,3.1438529786478724
OUNZ,VANECK MERK GOLD ETF,921078101,36808431000.0,989740,2.90618154282849
MSFT,MICROSOFT CORP,594918104,35938479000.0,69386,2.8374951474331866
AAPL,APPLE INC,037833100,28630343000.0,112439,2.2604868539886653
CWI,SPDR INDEX SHS FDS,78463X848,24166316000.0,692048,1.9080330133430794
AVGO,BROADCOM INC,11135F101,23889773000.0,72413,1.8861987720955127
IWB,ISHARES TR,464287622,23379025000.0,63968,1.8458730540382402
AMZN,AMAZON COM INC,023135106,21567702000.0,98227,1.702861430676714
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,19609200000.0,26,1.548229401835477
META,META PLATFORMS INC,30303M102,18503438000.0,25196,1.4609248080819122
PG,PROCTER AND GAMBLE CO,742718109,15287253000.0,99494,1.2069933790209493
VONE,VANGUARD SCOTTSDALE FDS,92206C730,13227510000.0,43749,1.0443679443869607
GOOGL,ALPHABET INC,02079K305,13002933000.0,53488,1.02663663896012
GOOG,ALPHABET INC,02079K107,11209145000.0,46024,0.8850094781244072
COM,DIREXION SHS ETF TR,25460E307,10594831000.0,368748,0.8365067856760077
VEA,VANGUARD TAX-MANAGED FDS,921943858,9412174000.0,157079,0.7431310059559506
ACWX,ISHARES TR,464288240,9406512000.0,144693,0.7426839670725086
JPM,JPMORGAN CHASE & CO.,46625H100,9331366000.0,29583,0.7367508720645364
VOO,VANGUARD INDEX FDS,922908363,8700695000.0,14208,0.6869567251801667
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,8434469000.0,16777,0.6659370547839725
IVV,ISHARES TR,464287200,8250461000.0,12327,0.6514088437517558
NFLX,NETFLIX INC,64110L106,7906877000.0,6595,0.6242814315778661
V,VISA INC,92826C839,7721333000.0,22618,0.6096319468393676
JNJ,JOHNSON & JOHNSON,478160104,7062092000.0,38087,0.5575820774364639
VTI,VANGUARD INDEX FDS,922908769,6949656000.0,21177,0.5487047789732541
TSM,TAIWAN SEMICONDUCTOR MFG LTD,874039100,6850146000.0,24527,0.5408480429627769
ABBV,ABBVIE INC,00287Y109,6700768000.0,28940,0.5290540171184089
NOW,SERVICENOW INC,81762P102,6601168000.0,7173,0.5211901752267043
IJH,ISHARES TR,464287507,6254518000.0,95840,0.4938206893656663
GLD,SPDR GOLD TR,78463V107,6207573000.0,17463,0.49011418276319574
C,CITIGROUP INC,172967424,5982512000.0,58941,0.4723446634861984
MA,MASTERCARD INCORPORATED,57636Q104,5917330000.0,10403,0.46719826848434015
COST,COSTCO WHSL CORP NEW,22160K105,5790741000.0,6256,0.4572035307209969
TSLA,TESLA INC,88160R101,5655949000.0,12718,0.44656113136089
UBER,UBER TECHNOLOGIES INC,90353T100,5269904000.0,53791,0.41608124337812796
SCHF,SCHWAB STRATEGIC TR,808524805,5269428000.0,226350,0.41604366116185837
LLY,ELI LILLY & CO,532457108,5046482000.0,6614,0.39844113009370613
VV,VANGUARD INDEX FDS,922908637,4960240000.0,16112,0.3916319588846259
ISRG,INTUITIVE SURGICAL INC,46120E602,4770602000.0,10667,0.3766592355045147
NTRS,NORTHERN TR CORP,665859104,4635893000.0,34442,0.3660233893459843
INTU,INTUIT,461202103,4611691000.0,6753,0.36411253892968876
VXF,VANGUARD INDEX FDS,922908652,4510021000.0,21544,0.35608526176975297
INGR,INGREDION INC,457187102,4470813000.0,36613,0.35298962409013496
GLDM,WORLD GOLD TR,98149E303,4245957000.0,55539,0.3352362904314891
SPOT,SPOTIFY TECHNOLOGY S A,L8681T102,4140536000.0,5932,0.3269128559328406
VTHR,VANGUARD SCOTTSDALE FDS,92206C599,3979493000.0,13521,0.3141978289271601
EBA,EBAY INC.,278642103,3810532000.0,41897,0.30085764228193623
CIT,CINTAS CORP,172908105,3769805000.0,18366,0.29764207311804614
XOM,EXXON MOBIL CORP,30231G102,3705754000.0,32867,0.292584975356946
BAC,BANK AMERICA CORP,060505104,3560535000.0,69016,0.28111932017952185
DIS,DISNEY WALT CO,254687106,3554799000.0,31046,0.2806664386826261
TT,TRANE TECHNOLOGIES PLC,G8994E103,3504800000.0,8306,0.27671880584383757
RTX,RTX CORPORATION,75513E101,3501213000.0,20924,0.27643559699980597
SONY,SONY GROUP CORP,835699307,3442996000.0,119590,0.271839118250716
PGR,PROGRESSIVE CORP,743315103,3390377000.0,13729,0.26768462531397297
SCHD,SCHWAB STRATEGIC TR,808524797,3339718000.0,122334,0.2636848826795165
HLT,HILTON WORLDWIDE HLDGS INC,43300A203,3308638000.0,12753,0.2612309850289726
ABT,ABBOTT LABS,002824100,3264520000.0,24373,0.25774768205127957
VUSB,VANGUARD BD INDEX FDS,92203C303,3257424000.0,65155,0.2571874227936135
T,AT&T INC,00206R102,3179711000.0,112596,0.25105165226218745
WFC,WELLS FARGO CO NEW,949746101,3178454000.0,37920,0.2509524067877108
ORCL,ORACLE CORP,68389X105,3169012000.0,11268,0.25020692089271607
HD,HOME DEPOT INC,437076102,3152378000.0,7780,0.24889359613341272
CDNS,CADENCE DESIGN SYSTEM INC,127387108,3114974000.0,8868,0.24594039189528705
CSCO,CISCO SYS INC,17275R102,3103873000.0,45365,0.24506392092299975
EXPE,EXPEDIA GROUP INC,30212P303,3066244000.0,14345,0.2420929519818055
MRVL,MARVELL TECHNOLOGY INC,573874104,3032909000.0,36076,0.2394610125293961
IP,INTERNATIONAL PAPER CO,460146103,2982221000.0,64272,0.23545898022209974
ADSK,AUTODESK INC,052769106,2913987000.0,9173,0.2300716168923952
UNH,UNITEDHEALTH GROUP INC,91324P102,2865299000.0,8298,0.22622749305681975
MO,ALTRIA GROUP INC,02209S103,2826179000.0,42782,0.2231388033499575
TPR,TAPESTRY INC,876030107,2810913000.0,24827,0.22193348798531126
7HP,HP INC,40434L105,2760931000.0,101393,0.21798719736853236
BCI,ABRDN ETFS,003261104,2746372000.0,127501,0.21683770264863955
APP,APPLOVIN CORP,03831W108,2718955000.0,3784,0.21467301436405256
XLK,SELECT SECTOR SPDR TR,81369Y803,2687253000.0,9534,0.21217000717880335
SPTM,SPDR SERIES TRUST,78464A805,2665482000.0,33050,0.2104510945098847
KO,COCA COLA CO,191216100,2649351000.0,39948,0.20917748373121917
ASML,ASML HOLDING N V,N07059210,2627396000.0,2714,0.20744404348290216
ORLY,OREILLY AUTOMOTIVE INC,67103H107,2579031000.0,23922,0.20362542186550966
WMT,WALMART INC,931142103,2556094000.0,24802,0.20181444855757766
ZTS,ZOETIS INC,98978V103,2538067000.0,17346,0.20039114054772061
TDG,TRANSDIGM GROUP INC,893641100,2516100000.0,1909,0.1986567528485733
TMO,THERMO FISHER SCIENTIFIC INC,883556102,2515799000.0,5187,0.19863298762357928
SYK,STRYKER CORPORATION,863667101,2504145000.0,6774,0.19771285495886115
DDOG,DATADOG INC,23804L103,2470355000.0,17348,0.19504499132913528
ADP,AUTOMATIC DATA PROCESSING IN,053015103,2461584000.0,8387,0.19435248372640296
BLV,VANGUARD BD INDEX FDS,921937793,2442695000.0,34477,0.19286111716523419
DWD,MORGAN STANLEY,617446448,2436428000.0,15327,0.1923663109690965
HPE,HEWLETT PACKARD ENTERPRISE C,42824C109,2420928000.0,98572,0.19114252031325896
SAP,SAP SE,803054204,2415846000.0,9041,0.19074127488661594
LDOS,LEIDOS HOLDINGS INC,525327102,2399792000.0,12700,0.18947374358411168
ECL,ECOLAB INC,278865100,2382582000.0,8700,0.18811494118495267
PANW,PALO ALTO NETWORKS INC,697435105,2374006000.0,11659,0.18743782965821312
SHEL,SHELL PLC,780259305,2342250000.0,32745,0.1849305589442275
VO,VANGUARD INDEX FDS,922908629,2298516000.0,7825,0.1814775743931049
DSI,ISHARES TR,464288570,2295061000.0,18222,0.18120478750820693
EOG,EOG RES INC,26875P101,2294760000.0,20467,0.18118102228321292
AMGN,AMGEN INC,031162100,2273968000.0,8058,0.17953940581120167
ACN,ACCENTURE PLC IRELAND,G1151C101,2273652000.0,9220,0.17951445627266976
SPGI,S&P GLOBAL INC,78409V104,2269042000.0,4662,0.1791504772453529
CSGP,COSTAR GROUP INC,22160N109,2221293000.0,26328,0.17538049143725046
IJR,ISHARES TR,464287804,2181362000.0,18357,0.17222776984510535
HIG,HARTFORD INSURANCE GROUP INC,416515104,2177192000.0,16322,0.1718985306815671
ABG,CENCORA INC,03073E105,2170521000.0,6945,0.1713718269741418
CAT,CATERPILLAR INC,149123101,2135246000.0,4475,0.16858671630416308
UAL,UNITED AIRLS HLDGS INC,910047109,2122421000.0,21994,0.16757412822925233
JBL,JABIL INC,466313103,2120882000.0,9766,0.16745261766026304
PH,PARKER-HANNIFIN CORP,701094104,2098559000.0,2768,0.16569012225314939
MCD,MCDONALDS CORP,580135101,2067060000.0,6802,0.16320314277777986
PM,PHILIP MORRIS INTL INC,718172109,2065455000.0,12734,0.16307642122922378
GILD,GILEAD SCIENCES INC,375558103,2059383000.0,18553,0.1625970111090789
STX,SEAGATE TECHNOLOGY HLDNGS PL,G7997R103,2010523000.0,8517,0.15873930714493548
TMUS,T-MOBILE US INC,872590104,2006004000.0,8380,0.15838251295308192
PHM,PULTE GROUP INC,745867101,2003091000.0,15160,0.15815251926402032
DKNG,DRAFTKINGS INC NEW,26142V105,1935562000.0,51753,0.15282081867059744
MDT,MEDTRONIC PLC,G5960L103,1933658000.0,20303,0.1526704898055191
FICO,FAIR ISAAC CORP,303250104,1914062000.0,1279,0.15112330259959694
IOT,SAMSARA INC,79589L106,1905114000.0,51144,0.1504168200971173
N/A,NEBIUS GROUP N.V.,N97284108,1886361000.0,16802,0.1489361913120256
GM,GENERAL MTRS CO,37045V100,1880985000.0,30851,0.14851173334003961
MU,MICRON TECHNOLOGY INC,595112103,1879171000.0,11231,0.14836851035618867
SYF,SYNCHRONY FINANCIAL,87165B103,1856679000.0,26132,0.1465926716832146
ITW,ILLINOIS TOOL WKS INC,452308109,1837836000.0,7048,0.14510493701689542
CVX,CHEVRON CORP NEW,166764100,1809905000.0,11655,0.14289966625507614
NEE,NEXTERA ENERGY INC,65339F101,1797266000.0,23808,0.14190176366803545
NVO,NOVO-NORDISK A S,670100205,1781950000.0,32113,0.14069250059159621
GE,GE AEROSPACE,369604301,1764309000.0,5865,0.13929966891678133
PFE,PFIZER INC,717081103,1753712000.0,68827,0.13846299087936773
WST,WEST PHARMACEUTICAL SVSC INC,955306105,1731640000.0,6601,0.13672031298545506
NXPI,NXP SEMICONDUCTORS N V,N6596X109,1716401000.0,7537,0.1355171293851771
LRCX,LAM RESEARCH CORP,512807306,1710439000.0,12774,0.13504640423097686
DHR,DANAHER CORPORATION,235851102,1703450000.0,8592,0.1344945930765479
GNRC,GENERAC HLDGS INC,368736104,1692079000.0,10108,0.13359680446057828
URI,UNITED RENTALS INC,911363109,1671925000.0,1751,0.13200556079104603
ETN,EATON CORP PLC,G29183103,1655682000.0,4424,0.13072310713796412
VLTO,VERALTO CORP,92338C103,1637849000.0,15363,0.12931511624986403
GS,GOLDMAN SACHS GROUP INC,38141G104,1609423000.0,2021,0.1270707631412938
HLN,HALEON PLC,405552100,1601172000.0,178503,0.12641931174120893
UNP,UNION PAC CORP,907818108,1599989000.0,6769,0.126325908880186
MSI,MOTOROLA SOLUTIONS INC,620076307,1598229000.0,3495,0.1261869494250715
APH,AMPHENOL CORP NEW,032095101,1583010000.0,12792,0.12498534490951077
BLK,BLACKROCK INC,09290D101,1582086000.0,1357,0.12491239119557565
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,1580487000.0,8664,0.12478614337243475
NSC,NORFOLK SOUTHN CORP,655844108,1578054000.0,5253,0.12459404771658618
SNPS,SYNOPSYS INC,871607107,1576874000.0,3196,0.1245008817182708
COF,CAPITAL ONE FINL CORP,14040H105,1556936000.0,7324,0.1229266921636844
NU,NU HLDGS LTD,G6683N103,1555275000.0,97144,0.12279554917792013
UBS,UBS GROUP AG,H42097107,1550046000.0,37806,0.12238269747860564
VEEV,VEEVA SYS INC,922475108,1547345000.0,5194,0.12216944208754646
LOW,LOWES COS INC,548661107,1540028000.0,6128,0.12159173394375526
BBVA,BANCO BILBAO VIZCAYA ARGENTA,05946K101,1531164000.0,79541,0.12089188359708791
BN,BROOKFIELD CORP,11271J107,1490792000.0,21738,0.1177043431869283
BSX,BOSTON SCIENTIFIC CORP,101137107,1482707000.0,15187,0.11706599818999625
VCSH,VANGUARD SCOTTSDALE FDS,92206C409,1481582000.0,18536,0.1169771746746532
BF/A,BROWN FORMAN CORP,115637100,1471277000.0,54674,0.11616355127411088
ADBE,ADOBE INC,00724F101,1469204000.0,4165,0.11599987914317209
QCOM,QUALCOMM INC,747525103,1441509000.0,8665,0.11381324158101587
BIIB,BIOGEN INC,09062X103,1427695000.0,10192,0.11272256776683909
ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,1426520000.0,8467,0.11262979653970302
VTWO,VANGUARD SCOTTSDALE FDS,92206C664,1422303000.0,14540,0.11229684652707934
HCA,HCA HEALTHCARE INC,40412C101,1421377000.0,3335,0.11222373490467255
CBRE,CBRE GROUP INC,12504L109,1417725000.0,8998,0.11193539403531003
EFV,ISHARES TR,464288877,1407879000.0,20756,0.11115801062902768
