ticker,nameOfIssuer,cusip,value,shares,allocation_percent
NVDA,NVIDIA CORPORATION,67066G104,4279593813000.0,21391230,4.089055901808356
GOOGL,ALPHABET INC,02079K305,2918848421000.0,8167992,2.7888941997528893
AVGO,BROADCOM INC,11135F101,2774229298000.0,7345234,2.6507138713719214
AAPL,APPLE INC,037833100,2532332872000.0,8751626,2.4195872617957974
MSFT,MICROSOFT CORP,594918104,2052909438000.0,5504067,1.9615089235413792
AMZN,AMAZON COM INC,023135106,2040336011000.0,8560088,1.9494952960508145
UBS,UBS GROUP AG,H42097107,1824778416000.0,36743822,1.7435348487446056
AMAT,APPLIED MATLS INC,038222105,1506178885000.0,2084024,1.4391201427060245
KLAC,KLA CORP,482480100,1462683522000.0,4857154,1.3975612989119752
MU,MICRON TECHNOLOGY INC,595112103,1223808572000.0,1060258,1.1693216418855161
LRCX,LAM RESEARCH CORP,512807306,1149234712000.0,2652682,1.0980679912639706
AMD,ADVANCED MICRO DEVICES INC,007903107,1050285178000.0,1808384,1.0035239308545894
SNOW,SNOWFLAKE INC,833445109,1036865051000.0,4074359,0.9907013005045608
GOOG,ALPHABET INC,02079K107,1013200214000.0,2867779,0.9680900795269445
V,VISA INC,92826C839,936328496000.0,2729112,0.8946408771247895
CSCO,CISCO SYS INC,17275R102,910107787000.0,7748146,0.8695875777765297
NXPI,NXP SEMICONDUCTORS N V,N6596X109,906959704000.0,3227687,0.866579655078018
LLY,ELI LILLY & CO,532457108,905835797000.0,754985,0.8655057871474978
ANET,ARISTA NETWORKS INC,040413205,791055885000.0,4658879,0.755836155616828
TSLA,TESLA INC,88160R101,784674725000.0,1865608,0.7497391003591254
PANW,PALO ALTO NETWORKS INC,697435105,771822584000.0,2264528,0.7374591678928049
META,META PLATFORMS INC,30303M102,764809783000.0,1357773,0.7307585938266049
TT,TRANE TECHNOLOGIES PLC,G8994E103,764437246000.0,1556734,0.7304026430786941
XEL,XCEL ENERGY INC,98389B100,725805671000.0,9038572,0.693491039629308
CRM,SALESFORCE INC,79466L302,713512980000.0,4554286,0.6817456490901483
NOW,SERVICENOW INC,81762P102,713165084000.0,7183047,0.6814132422650673
ECL,ECOLAB INC,278865100,696966278000.0,2501585,0.6659356464532079
CRWD,CROWDSTRIKE HLDGS INC,22788C105,657544725000.0,862074,0.6282692367431466
MA,MASTERCARD INCORPORATED,57636Q104,638684009000.0,1243705,0.6102482456299577
VRT,VERTIV HOLDINGS CO,92537N108,628225280000.0,1878379,0.600255164648077
NEE,NEXTERA ENERGY INC,65339F101,625420816000.0,7125641,0.5975755621970749
AG8,AGILENT TECHNOLOGIES INC,00846U101,596979330000.0,4494311,0.5704003602348647
DT,DYNATRACE INC,268150109,560435317000.0,12762198,0.5354833754547927
N/A,ASTRAZENECA PLC,G0593M107,550242724000.0,2937510,0.5257445814517787
ISRG,INTUITIVE SURGICAL INC,46120E602,547639823000.0,1376925,0.5232575679264433
