ticker,nameOfIssuer,cusip,value,shares,allocation_percent
MSFT,MICROSOFT CORP,594918104,88404381000.0,236996,4.4188805489873095
AAPL,APPLE INC,037833100,79366281000.0,274282,3.9671123918209554
NVDA,NVIDIA CORPORATION,67066G104,48184192000.0,240813,2.408480059347623
QQQ,INVESCO QQQ TR,46090E103,46109430000.0,62615,2.304773372621566
VUG,VANGUARD INDEX FDS,922908736,44426115000.0,515743,2.2206331091280793
VTV,VANGUARD INDEX FDS,922908744,39384012000.0,180719,1.9686042999145343
AVGO,BROADCOM INC,11135F101,38137927000.0,100961,1.9063189164686072
AMZN,AMAZON COM INC,023135106,32115818000.0,134748,1.6053046451964468
ITOT,ISHARES TR,464287150,31206626000.0,189972,1.559858810966864
IWF,ISHARES TR,464287614,30636451000.0,246730,1.5313586937948562
GOOG,ALPHABET INC,02079K107,25094555000.0,71023,1.254347801779102
IVV,ISHARES TR,464287200,22941279000.0,30634,1.1467166038071237
TSLA,TESLA INC,88160R101,20824688000.0,49512,1.0409191003998932
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,20820783000.0,41609,1.0407239095241856
COST,COSTCO WHOLESALE CORPORATION,22160K105,19786130000.0,21151,0.9890069248574261
GOOGL,ALPHABET INC,02079K305,18923999000.0,52954,0.9459134280930634
LLY,ELI LILLY & CO,532457108,18749016000.0,15632,0.9371669274518402
BSV,VANGUARD BD INDEX FDS,921937827,17430848000.0,223731,0.8712784853903829
AVUV,AMERICAN CENTY ETF TR,025072877,17150605000.0,137469,0.857270578455433
DFAC,DIMENSIONAL ETF TRUST,25434V708,16308892000.0,367649,0.8151976725489964
VEA,VANGUARD TAX-MANAGED FDS,921943858,16306382000.0,228862,0.8150722105520628
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,15892194000.0,21281,0.7943690816333279
BND,VANGUARD BD INDEX FDS,921937835,15635186000.0,212984,0.7815225729050542
AGG,ISHARES TR,464287226,15421303000.0,155802,0.7708316612356534
BIV,VANGUARD BD INDEX FDS,921937819,14622561000.0,190646,0.7309066547197521
SMH,VANECK ETF TRUST,92189F676,14101761000.0,21500,0.7048745399774682
VYM,VANGUARD WHITEHALL FDS,921946406,13549130000.0,85738,0.6772513571776541
VTI,VANGUARD INDEX FDS,922908769,12960693000.0,35025,0.6478384165044487
GLD,SPDR GOLD TR,78463V107,12726054000.0,34546,0.6361100190946661
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,12713827000.0,26622,0.6354988542195625
IWD,ISHARES TR,464287598,12583991000.0,51908,0.62900902002279
GEV,GE VERNOVA INC,36828A101,12081532000.0,10283,0.6038936775855909
BNDX,VANGUARD CHARLOTTE FDS,92203J407,11999137000.0,247762,0.5997751751005862
VNQ,VANGUARD INDEX FDS,922908553,11908213000.0,123491,0.595230351750303
PG,PROCTER & GAMBLE CO,742718109,11412615000.0,77827,0.5704579554330095
XLK,SELECT SECTOR SPDR TR,81369Y803,11023244000.0,57859,0.5509953007684207
IJH,ISHARES TR,464287507,10687696000.0,138603,0.5342229811878833
VOO,VANGUARD INDEX FDS,922908363,10625807000.0,15471,0.5311294682284262
VV,VANGUARD INDEX FDS,922908637,10066872000.0,29272,0.503191180875357
DFSU,DIMENSIONAL ETF TRUST,25434V716,9836129000.0,210940,0.4916575244775481
AVIV,AMERICAN CENTY ETF TR,025072364,9733427000.0,125722,0.4865239794540035
GDX,VANECK ETF TRUST,92189F106,9599439000.0,127229,0.479826608121267
BOXX,EA SERIES TRUST,02072L565,9268259000.0,79155,0.46327262240631
BA,BOEING CO,097023105,9213905000.0,42564,0.46055574536195115
JPM,JPMORGAN CHASE & CO,46625H100,9126113000.0,27880,0.45616747459110896
VXUS,VANGUARD STAR FDS,921909768,9043330000.0,105782,0.4520295779806818
GDXJ,VANECK ETF TRUST,92189F791,8998362000.0,91586,0.44978185882605226
VO,VANGUARD INDEX FDS,922908629,8795528000.0,109166,0.43964322986745696
VB,VANGUARD INDEX FDS,922908751,8744188000.0,28847,0.43707700718913733
ROK,ROCKWELL AUTOMATION INC,773903109,8668922000.0,17510,0.4333148467663402
VRT,VERTIV HOLDINGS CO,92537N108,8451125000.0,25241,0.4224282943574976
IEFA,ISHARES TR,46432F842,8303409000.0,85974,0.4150447308757941
SCHD,SCHWAB STRATEGIC TR,808524797,8287906000.0,261366,0.4142698156015053
AMLP,ALPS ETF TR,00162Q452,8186972000.0,157897,0.409224643809267
SLYV,SPDR SERIES TRUST,78464A300,8115446000.0,74379,0.4056494267603871
GLW,CORNING INC,219350105,8100998000.0,31715,0.404927245512698
VIG,VANGUARD SPECIALIZED FUNDS,921908844,8028371000.0,33929,0.40129699513368905
AIRR,FIRST TR EXCHANGE TRADED FD,33738R704,7999269000.0,60032,0.3998423357572874
SPLG,SPDR SERIES TRUST,78464A854,7899134000.0,89885,0.3948371018676588
VEU,VANGUARD INTL EQUITY INDEX F,922042775,7873290000.0,94009,0.3935452931629745
IJR,ISHARES TR,464287804,7762001000.0,52336,0.38798252815231005
XMMO,INVESCO EXCHANGE TRADED FD T,46137V464,7538590000.0,44308,0.3768153607431541
IXUS,ISHARES TR,46432F834,7459777000.0,78162,0.37287590402429155
USB,US BANCORP,902973304,7314452000.0,121100,0.36561185434126076
BB,BLACKBERRY LTD,09228F103,7070401000.0,558925,0.353412999435406
CCJ,CAMECO CORP,13321L108,7039854000.0,69113,0.35188611193726366
META,META PLATFORMS INC,30303M102,6891749000.0,12235,0.3444831043452783
ABBV,ABBVIE INC,00287Y109,6883938000.0,27356,0.34409267260900334
VBR,VANGUARD INDEX FDS,922908611,6817539000.0,28057,0.3407737279339402
AMD,ADVANCED MICRO DEVICES INC,007903107,6649677000.0,11447,0.33238316947604984
RWL,INVESCO EXCH TRADED FD TR II,46138G698,6627452000.0,51874,0.3312722559773032
DON,STATE STR SPDR DOW JONES IND,78467X109,6627013000.0,12686,0.33125031262405463
UPS,UNITED PARCEL SVCS INC,911312106,6522979000.0,60679,0.32605018776787414
IVW,ISHARES TR,464287309,6519191000.0,47402,0.3258608451207087
FCX,FREEPORT MCMORAN INC,35671D857,6504258000.0,103423,0.3251144212162415
