ticker,nameOfIssuer,cusip,value,shares,allocation_percent
NVDA,NVIDIA CORPORATION,67066G104,13704248816000.0,73449736,6.256402201795701
MSFT,MICROSOFT CORP,594918104,12920557909000.0,24945570,5.89862370682576
AMZN,AMAZON COM INC,023135106,6521038761000.0,29699188,2.977050534479694
AAPL,APPLE INC,037833100,6316830440000.0,24807912,2.883823287493506
AVGO,BROADCOM INC,11135F101,6125322208000.0,18566695,2.7963940135191505
GOOG,ALPHABET INC,02079K107,5156752434000.0,21173291,2.3542127492990015
META,META PLATFORMS INC,30303M102,4958441800000.0,6751890,2.2636779740000774
ORCL,ORACLE CORP,68389X105,3419135313000.0,12157434,1.5609382161476537
LLY,ELI LILLY & CO,532457108,3242219602000.0,4249351,1.480170867371822
MA,MASTERCARD INCORPORATED,57636Q104,3152807026000.0,5542843,1.4393513343302506
APP,APPLOVIN CORP,03831W108,2447909128000.0,3406783,1.1175442203248884
ARGX,ARGENX SE,04016X101,1795459662000.0,2434154,0.8196813946823021
BKNG,BOOKING HOLDINGS INC,09857L108,1795355009000.0,332521,0.8196336174368348
TSM,TAIWAN SEMICONDUCTOR MFG LTD,874039100,1660756514000.0,5946368,0.7581853518819061
HWM,HOWMET AEROSPACE INC,443201108,1612008434000.0,8214878,0.7359303856199658
ETN,EATON CORP PLC,G29183103,1555088107000.0,4155205,0.7099445425466879
MSFT,MICROSOFT CORP,594918104,1438518074000.0,2777330,0.6567268127085435
KLAC,KLA CORP,482480100,1416817681000.0,1313571,0.6468199299331431
SSNC,SS&C TECHNOLOGIES HLDGS INC,78467J100,1387903373000.0,15636586,0.6336196777585479
BX,BLACKSTONE INC,09260D107,1387254865000.0,8119778,0.6333236143308066
NVDA,NVIDIA CORPORATION,67066G104,1378878246000.0,7390477,0.6294994355480911
DASH,DOORDASH INC,25809K105,1349998183000.0,4963417,0.6163148172470686
FLEX,FLEX LTD,Y2573F102,1328739066000.0,22921150,0.6066093902519205
NFLX,NETFLIX INC,64110L106,1308859765000.0,1091699,0.5975338908052561
DHR,DANAHER CORPORATION,235851102,1303964043000.0,6577092,0.5952988463083685
UNH,UNITEDHEALTH GROUP INC,91324P102,1218370809000.0,3528444,0.5562229578852685
JPM,JPMORGAN CHASE & CO.,46625H100,1196671552000.0,3793792,0.5463165937280716
FERG,FERGUSON ENTERPRISES INC,31488V107,1167620312000.0,5198322,0.5330538279726301
JNJ,JOHNSON & JOHNSON,478160104,1145627854000.0,6178556,0.5230136087310284
INTU,INTUIT,461202103,1141561234000.0,1671613,0.5211570742603349
MNST,MONSTER BEVERAGE CORP NEW,61174X109,1138819689000.0,16918997,0.5199054764234438
DDOG,DATADOG INC,23804L103,1133270886000.0,7958380,0.5173722807866279
BSX,BOSTON SCIENTIFIC CORP,101137107,1112305815000.0,11393074,0.5078010946438264
LRCX,LAM RESEARCH CORP,512807306,1095013044000.0,8177842,0.4999064240192509
GE,GE AEROSPACE,369604301,1082665319000.0,3599047,0.4942693157826452
FWONK,LIBERTY MEDIA CORP DEL,531229755,1078338656000.0,10324043,0.49229406385289154
ABBV,ABBVIE INC,00287Y109,1066465865000.0,4605968,0.48687377728693726
APH,AMPHENOL CORP NEW,032095101,1025625893000.0,8287886,0.46822910042994964
PGR,PROGRESSIVE CORP,743315103,1022108734000.0,4138952,0.46662341144931946
V,VISA INC,92826C839,1013231829000.0,2968066,0.4625708370446363
MELI,MERCADOLIBRE INC,58733R102,999025297000.0,427491,0.45608512744624446
LPLA,LPL FINL HLDGS INC,50212V100,981808198000.0,2951125,0.44822500336805543
AXP,AMERICAN EXPRESS CO,025816109,960091540000.0,2890449,0.4383106951304368
TDY,TELEDYNE TECHNOLOGIES INC,879360105,927611070000.0,1582846,0.42348238263029403
ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,883303251000.0,5242793,0.40325452920539717
CDNS,CADENCE DESIGN SYSTEM INC,127387108,858431317000.0,2443863,0.39189974247247955
MDGL,MADRIGAL PHARMACEUTICALS INC,558868105,834231003000.0,1818611,0.3808515704911758
ASND,ASCENDIS PHARMA A/S,04351P101,824805536000.0,4148961,0.3765485610169969
ABT,ABBOTT LABS,002824100,805384167000.0,6013022,0.3676821213160755
VRTX,VERTEX PHARMACEUTICALS INC,92532F100,776653900000.0,1983127,0.35456588939921785
TJX,TJX COS INC NEW,872540109,770938167000.0,5333728,0.35195648519135453
META,META PLATFORMS INC,30303M102,710904794000.0,968179,0.3245494428892686
ON,ON SEMICONDUCTOR CORP,682189105,710427217000.0,14407366,0.3243314146095399
AMGN,AMGEN INC,031162100,709669848000.0,2514848,0.3239856528576342
