ticker,nameOfIssuer,cusip,value,shares,allocation_percent
N/A,MICRON TECHNOLOGY INC,595112953,2386956291000.0,2067900,3.3580561244206093
N/A,MICRON TECHNOLOGY INC,595112903,1977645057000.0,1713300,2.7822223308524734
N/A,SPDR GOLD TR,78463V907,1365363632000.0,3706400,1.9208427585315875
N/A,SANDISK CORP,80004C950,1256235825000.0,552500,1.7673178272110333
N/A,TESLA INC,88160R901,1180918620000.0,2807700,1.6613588691529728
N/A,META PLATFORMS INC,30303M902,1028004250000.0,1825000,1.4462334231502336
N/A,MICROSOFT CORP,594918904,891965424000.0,2391200,1.2548491005588445
N/A,VANECK ETF TRUST,92189F956,884336487000.0,1348300,1.2441164370776308
N/A,SANDISK CORP,80004C900,846964425000.0,372500,1.19154007354952
N/A,INTEL CORP,458140900,697340146000.0,4994200,0.981043246124385
N/A,APPLE INC,037833900,680401104000.0,2351400,0.957212791438477
N/A,TESLA INC,88160R951,673759140000.0,1601900,0.9478686371393479
N/A,UNITEDHEALTH GROUP INC,91324P902,670660568000.0,1613600,0.9435094543923529
N/A,NVIDIA CORPORATION,67066G904,631684130000.0,3157000,0.8886759968935704
N/A,ELI LILLY & CO,532457908,565891074000.0,471800,0.7961159548525039
N/A,TAIWAN SEMICONDUCTOR MANUFAC,874039950,535451484000.0,1121200,0.7532924427464114
N/A,ADVANCED MICRO DEVICES INC,007903907,531300286000.0,914600,0.7474523878111187
N/A,ADVANCED MICRO DEVICES INC,007903957,491275587000.0,845700,0.6911441989633316
N/A,ALPHABET INC,02079K907,460706987000.0,1303900,0.648139190940349
N/A,SPDR GOLD TR,78463V957,442829598000.0,1202100,0.6229886358814002
N/A,NEBIUS GROUP N.V.,N97284908,425136098000.0,1539400,0.5980967824941125
N/A,ISHARES INC,464286952,399317820000.0,1977800,0.5617746986391241
N/A,ISHARES INC,464286902,384781020000.0,1905800,0.5413238045638804
N/A,UNITEDHEALTH GROUP INC,91324P952,359769328000.0,865600,0.5061364549591105
N/A,TAIWAN SEMICONDUCTOR MANUFAC,874039900,357890958000.0,749400,0.5034938963558336
N/A,VANECK ETF TRUST,92189F906,348080823000.0,530700,0.48969264492850156
N/A,GOLDMAN SACHS GROUP INC,38141G904,343966937000.0,340100,0.483905081859351
N/A,ELI LILLY & CO,532457958,333201654000.0,277800,0.468760093806752
N/A,FIRST SOLAR INC,336433907,326096720000.0,1382000,0.4587646166284461
N/A,ALIBABA GROUP HLDG LTD,01609W902,319056716000.0,3324200,0.44886048531390016
N/A,BROADCOM INC,11135F901,316101200000.0,836800,0.4447025589027444
N/A,ISHARES TR,464287953,311601588000.0,486300,0.4383723425971135
N/A,INTEL CORP,458140950,305328921000.0,2186700,0.4295477286252437
N/A,NVIDIA CORPORATION,67066G954,288069573000.0,1439700,0.4052666559162728
N/A,BLOOM ENERGY CORP,093712907,284931510000.0,941300,0.4008519158074152
N/A,UNITED STS OIL FD LP,91232N907,274519404000.0,2579100,0.3862037898851896
N/A,UNITED STS OIL FD LP,91232N957,274146864000.0,2575600,0.38567968718866824
N/A,ROUNDHILL ETF TRUST,77926X900,271679380000.0,3678800,0.3822083417814013
N/A,ARM HOLDINGS PLC,042068905,268622232000.0,757600,0.37790743581032493
N/A,STRIVE INC,862945900,264042729000.0,24201900,0.37146482596701275
N/A,BROADCOM INC,11135F951,262045175000.0,693700,0.36865459501772685
N/A,VANECK ETF TRUST,92189F906,260061060000.0,3446800,0.36586327053791684
N/A,ISHARES SILVER TR,46428Q909,259238601000.0,4848300,0.3647062055793131
N/A,AST SPACEMOBILE INC,00217D900,252069162000.0,2836700,0.35461998044256215
N/A,LAM RESEARCH CORP,512807906,235774853000.0,544100,0.3316965593740815
N/A,PALANTIR TECHNOLOGIES INC,69608A908,230749926000.0,1977800,0.32462731099666475
N/A,NETFLIX INC.,64110L906,228637080000.0,3202200,0.3216548831072185
N/A,BLOOM ENERGY CORP,093712957,227297430000.0,750900,0.31977021521277815
N/A,ASML HLDG NV,N07059950,221225728000.0,111200,0.3112283260447051
N/A,ARM HOLDINGS PLC,042068955,215649474000.0,608200,0.30338345097655706
N/A,APPLE INC,037833950,214820864000.0,742400,0.30221773256950135
N/A,IREN LIMITED,Q4982L959,210925052000.0,4612400,0.2967369638618722
N/A,MARVELL TECHNOLOGY INC,573874904,204650430000.0,687000,0.2879095995255538
N/A,ROCKET LAB CORP,773121908,204042045000.0,2007300,0.287053701584331
N/A,DIREXION SHARES ETF TRUST,25459W908,195658456000.0,733600,0.27525936647554655
N/A,IREN LIMITED,Q4982L909,195033877000.0,4264900,0.27438068623157114
N/A,BERKSHIRE HATHAWAY INC DEL,084670902,187796367000.0,375300,0.26419869635907395
N/A,STRATEGY INC,594972958,184674092000.0,2124400,0.25980616737753875
N/A,EXXON MOBIL CORP,30231G902,182029008000.0,1331400,0.25608496789043556
N/A,TERAWULF INC,88080T904,181972310000.0,7367300,0.2560052031009166
N/A,PDD HOLDINGS INC,722304902,181843892000.0,2383900,0.2558245400309594
N/A,ROBINHOOD MKTS INC,770700902,178307868000.0,1778100,0.2508499340467318
N/A,ORACLE CORP,68389X905,176915160000.0,1207200,0.2488906222459404
N/A,META PLATFORMS INC,30303M952,176366099000.0,313100,0.24811818344566472
N/A,ALPHABET INC,02079K905,175540144000.0,491200,0.24695620018828224
N/A,AMAZON COM INC,023135906,173630690000.0,728500,0.24426991149368985
N/A,ISHARES TR,464287955,173354040000.0,1913400,0.24388071030457562
N/A,CISCO SYS INC,17275R902,172043662000.0,1464700,0.24203722331455516
N/A,WESTERN DIGITAL CORP,958102905,170985344000.0,267700,0.24054834341554546
N/A,SPDR SERIES TRUST,78464A900,170466900000.0,1077200,0.2398189777141569
N/A,POET TECHNOLOGIES INC,73044W902,169782424000.0,16515800,0.23885603221218626
N/A,GLOBAL X FDS,37954Y900,167902358000.0,2181400,0.23621108761499385
N/A,ALPHABET INC,02079K957,165888435000.0,469500,0.23337782816664912
N/A,ADOBE INC,00724F901,164118510000.0,800500,0.2308878338972002
N/A,GOLDMAN SACHS GROUP INC,38141G954,163032844000.0,161200,0.2293604798463022
N/A,MICROSOFT CORP,594918954,161965284000.0,434200,0.227858597968656
N/A,DELL TECHNOLOGIES INC,24703L902,159985368000.0,370800,0.22507318079335747
N/A,SHOPIFY INC,82509L907,156061224000.0,1366800,0.21955255360718148
N/A,BOEING CO,097023905,154278169000.0,712700,0.2170440875805915
N/A,QUALCOMM INC,747525903,152340876000.0,824400,0.21431863397761755
N/A,VISTRA CORP,92840M902,151459924000.0,954800,0.2130792789588119
N/A,LIQUIDIA CORPORATION,53635D902,149924292000.0,1880400,0.2109188965245379
N/A,KRANESHARES TRUST,500767906,145520643000.0,5946900,0.20472368442534464
N/A,FIRST SOLAR INC,336433957,145492936000.0,616600,0.20468470521931972
N/A,GE VERNOVA INC,36828A951,144155322000.0,122700,0.20280290164304687
N/A,ECHOSTAR CORP,278768906,143967600000.0,1418400,0.20253880756886325
N/A,CAMECO CORP,13321L908,142583628000.0,1399800,0.2005917858876746
N/A,VERTIV HOLDINGS CO,92537N908,141093148000.0,421400,0.19849492491405804
N/A,LAM RESEARCH CORP,512807956,139792258000.0,322600,0.19666478598433873
N/A,CROWDSTRIKE HLDGS INC,22788C905,139730934000.0,183100,0.19657851317132138
N/A,ISHARES TR,464287903,137186716000.0,214100,0.19299921560773597
N/A,APPLIED MATLS INC,038222955,137080800000.0,189600,0.19285020916224085
N/A,PALO ALTO NETWORKS INC,697435905,136851326000.0,401300,0.19252737686991914
N/A,GE VERNOVA INC,36828A901,135461358000.0,115300,0.19057191979986393
N/A,ISHARES TR,464287905,134604420000.0,1485700,0.1893663485416055
N/A,CITIGROUP INC,172967904,132304188000.0,945300,0.18613029927488342
N/A,NRG ENERGY INC,629377958,131892180000.0,903000,0.1855506715737282
N/A,SEAGATE TECHNOLOGY HLDNGS PL,G7997R953,131722500000.0,136500,0.18531195963529007
N/A,BOEING CO,097023955,130661292000.0,603600,0.18381901398013895
N/A,MARVELL TECHNOLOGY INC,573874954,130326875000.0,437500,0.18334854409378423
N/A,ROUNDHILL ETF TRUST,77926X950,128853480000.0,1744800,0.1812757189138276
N/A,SPACE EXPLORATION TECHN CORP,84615Q903,128640494000.0,752900,0.18097608253405284
N/A,GLOBALSTAR INC,378973907,127665945000.0,1570500,0.17960505188286863
N/A,VANECK ETF TRUST,92189F956,127276605000.0,1686900,0.1790573143409574
N/A,ASTERA LABS INC,04626A903,125923314000.0,260700,0.17715345579616207
N/A,DELL TECHNOLOGIES INC,24703L952,124691940000.0,289000,0.17542111448025974
N/A,CISCO SYS INC,17275R952,124378394000.0,1058900,0.17498000666879393
N/A,STRATEGY INC,594972908,119919935000.0,1379500,0.16870768588651605
N/A,NEBIUS GROUP N.V.,N97284958,119471142000.0,432600,0.16807630772180918
N/A,WOLFSPEED INC,97785W906,116600950000.0,2416600,0.16403841818851356
