ticker,nameOfIssuer,cusip,value,shares,allocation_percent
N/A,STATE STR SPDR S&P 500 ETF T,78462F953,24947569421000.0,33407300,14.626426758856217
N/A,STATE STR SPDR S&P 500 ETF T,78462F903,16970348250000.0,22725000,9.949488527807022
N/A,INVESCO QQQ TR,46090E953,10136914200000.0,13765500,5.943137409703074
N/A,INVESCO QQQ TR,46090E903,8030294720000.0,10904800,4.7080545439925965
N/A,ISHARES TR,464287957,5881008300000.0,19574000,3.447956621207693
N/A,MICRON TECHNOLOGY INC,595112953,3625509461000.0,3140900,2.1255877757060953
N/A,NVIDIA CORPORATION,67066G904,3505496764000.0,17519600,2.055225934310608
N/A,NVIDIA CORPORATION,67066G954,3278534677000.0,16385300,1.9221610939439033
N/A,TESLA INC,88160R901,2944830900000.0,7001500,1.726515026341998
N/A,TESLA INC,88160R951,2439395880000.0,5799800,1.430185224563068
N/A,APPLE INC,037833900,2363723968000.0,8168800,1.3858197932101066
N/A,MICRON TECHNOLOGY INC,595112903,2201000172000.0,1906800,1.290417004908269
N/A,META PLATFORMS INC,30303M902,2039222458000.0,3620200,1.195568891847428
N/A,SANDISK CORP,80004C950,1965639585000.0,864500,1.152428236159553
N/A,ADVANCED MICRO DEVICES INC,007903957,1960513159000.0,3374900,1.1494226810628478
N/A,MICROSOFT CORP,594918904,1736706516000.0,4655800,1.0182078353701258
N/A,APPLE INC,037833950,1723051992000.0,5954700,1.0102023703148837
N/A,ADVANCED MICRO DEVICES INC,007903907,1714265410000.0,2951000,1.005050914639386
N/A,ALPHABET INC,02079K905,1533367459000.0,4290700,0.8989928619899186
N/A,VANECK ETF TRUST,92189F952,1500217197000.0,2287300,0.8795573061248351
N/A,SPDR GOLD TR,78463V907,1450533088000.0,3937600,0.8504281765850323
N/A,ISHARES TR,464287907,1319538338000.0,15268900,0.773627704188837
N/A,ISHARES TR,464287907,1284243480000.0,4274400,0.7529348003315706
N/A,AMAZON COM INC,023135906,1243991796000.0,5219400,0.7293357755924693
N/A,META PLATFORMS INC,30303M952,1174178005000.0,2084500,0.6884048823424019
N/A,ALPHABET INC,02079K955,1123178173000.0,3142900,0.6585043619801233
N/A,ISHARES TR,464287957,1066906752000.0,12345600,0.6255131793929952
N/A,MICROSOFT CORP,594918954,904909218000.0,2425900,0.5305361888020079
N/A,ALPHABET INC,02079K905,835766782000.0,2365400,0.4899989020220131
N/A,AMAZON COM INC,023135956,830900908000.0,3486200,0.4871461050830491
N/A,ALPHABET INC,02079K955,807429716000.0,2285200,0.4733852586880462
N/A,STATE STR SPDR DOW JONES IND,78467X909,785152170000.0,1503000,0.46032423100084524
N/A,BROADCOM INC,11135F951,754480075000.0,1997300,0.44234159135016465
N/A,INTEL CORP,458140950,744912087000.0,5334900,0.4367320077731043
N/A,SPDR GOLD TR,78463V957,739928068000.0,2008600,0.4338099439985514
N/A,INTEL CORP,458140900,724023439000.0,5185300,0.4244852724335747
N/A,BROADCOM INC,11135F901,695475525000.0,1841100,0.40774801173323394
N/A,VANECK ETF TRUST,92189F902,641722776000.0,978400,0.3762334929010355
N/A,TAIWAN SEMICONDUCTOR MANUFAC,874039950,630392400000.0,1320000,0.36959064477753045
N/A,SANDISK CORP,80004C900,588213951000.0,258700,0.3448619834522572
N/A,ISHARES SILVER TR,46428Q909,583683867000.0,10916100,0.34220605570557694
N/A,PALANTIR TECHNOLOGIES INC,69608A958,547415640000.0,4692000,0.3209424786036515
N/A,NETFLIX INC.,64110L906,530180700000.0,7425500,0.31083786346663195
N/A,UNITEDHEALTH GROUP INC,91324P902,508357053000.0,1223100,0.2980429507009844
N/A,NETFLIX INC.,64110L956,474281640000.0,6642600,0.27806499116065575
N/A,PALANTIR TECHNOLOGIES INC,69608A908,423383763000.0,3628900,0.24822424565319498
N/A,ISHARES BITCOIN TRUST ETF,46438F901,414830019000.0,12461100,0.24320929978737882
N/A,UNITEDHEALTH GROUP INC,91324P952,405738006000.0,976200,0.23787877399583107
N/A,SPACE EXPLORATION TECHN CORP,84615Q903,401281796000.0,2348600,0.23526615758871053
N/A,MARVELL TECHNOLOGY INC,573874954,395091507000.0,1326300,0.23163687382375836
N/A,ORACLE CORP,68389X955,383829105000.0,2619100,0.22503387794861177
N/A,ISHARES BITCOIN TRUST ETF,46438F951,382655234000.0,11494600,0.22434565305920057
N/A,DIREXION SHARES ETF TRUST,25459W952,354190880000.0,1328000,0.20765738247085613
N/A,ORACLE CORP,68389X905,354094110000.0,2416200,0.20760064751228885
N/A,NEBIUS GROUP N.V.,N97284958,339633866000.0,1229800,0.19912279958201493
N/A,SPACE EXPLORATION TECHN CORP,84615Q953,322942486000.0,1890100,0.1893368664133619
N/A,ISHARES SILVER TR,46428Q959,309462972000.0,5787600,0.1814340073837357
N/A,ISHARES TR,464287957,307757028000.0,480300,0.1804338352006409
NVDA,NVIDIA CORPORATION,67066G104,304275262000.0,1520692,0.17839252229632213
N/A,ARM HOLDINGS PLC,042068955,291669282000.0,822600,0.17100180458422304
N/A,TAIWAN SEMICONDUCTOR MANUFAC,874039900,280476861000.0,587300,0.16443983763473002
N/A,STRATEGY INC,594972958,272742875000.0,3137500,0.15990550493585803
N/A,SELECT SECTOR SPDR TR,81369Y956,257049228000.0,4794800,0.15070452929966546
N/A,CROWDSTRIKE HLDGS INC,22788C905,254888760000.0,334000,0.1494378757658646
N/A,STATE STR SPDR DOW JONES IND,78467X959,245732256000.0,470400,0.14406953976234038
