ticker,nameOfIssuer,cusip,value,shares,allocation_percent
AVGO,BROADCOM INC,11135F101,40853830000.0,131995,6.996123377346086
NVDA,NVIDIA CORPORATION,67066G104,30843687000.0,176856,5.281909668303941
AAPL,APPLE INC,037833100,25584153000.0,100808,4.38122670243889
GOOGL,ALPHABET INC,02079K305,25499096000.0,88674,4.366660888998463
COST,COSTCO WHOLESALE CORPORATION,22160K105,23571549000.0,23656,4.0365729479747365
PANW,PALO ALTO NETWORKS INC,697435105,22000073000.0,137226,3.767461337618051
SYK,STRYKER CORPORATION,863667101,21913424000.0,66689,3.752622897879997
MPWR,MONOLITHIC PWR SYS INC,609839105,21758759000.0,19901,3.7261368763207647
MSFT,MICROSOFT CORP,594918104,20539161000.0,55486,3.5172835551324075
VTRS,VIATRIS INC,92556V106,17959195000.0,1329326,3.0754703776320835
V,VISA INC,92826C839,17046941000.0,56402,2.919249001680858
TMO,THERMO FISHER SCIENTIFIC INC,883556102,15888216000.0,32324,2.7208200401755263
AMZN,AMAZON COM INC,023135106,15020225000.0,72119,2.5721786000357403
SU,SUNCOR ENERGY INC NEW,867224107,14731160000.0,222828,2.5226768910387487
ICE,INTERCONTINENTAL EXCHANGE IN,45866F104,14286844000.0,90837,2.4465888093453336
ORLY,OREILLY AUTOMOTIVE INC,67103H107,13233101000.0,143355,2.266137771192612
ASML,ASML HLDG NV,N07059210,12875451000.0,9748,2.2048910404477144
MINT,PIMCO ETF TR,72201R833,11381849000.0,113173,1.949115171486325
GOOG,ALPHABET INC,02079K107,11011695000.0,38387,1.8857271598208787
NOW,SERVICENOW INC,81762P102,8293429000.0,79325,1.4202304289526826
LLY,ELI LILLY & CO,532457108,8037871000.0,8739,1.376466715781413
VEEV,VEEVA SYS INC,922475108,7692503000.0,43792,1.3173232489733497
TT,TRANE TECHNOLOGIES PLC,G8994E103,7120420000.0,17086,1.219355365666392
ACN,ACCENTURE PLC IRELAND,G1151C101,6997456000.0,35289,1.198298066632936
WSO,WATSCO INC,942622200,6571867000.0,18065,1.125416940137786
META,META PLATFORMS INC,30303M102,6538305000.0,11428,1.1196695256899734
CRWD,CROWDSTRIKE HLDGS INC,22788C105,6370711000.0,16318,1.090969442948577
AXP,AMERICAN EXPRESS CO,025816109,6044156000.0,19982,1.0350476586387765
SBUX,STARBUCKS CORP,855244109,5958388000.0,66507,1.0203600881018595
APD,AIR PRODUCTS AND CHEMICALS I,009158106,5703191000.0,19633,0.976658195341044
ITW,ILLINOIS TOOL WKS INC,452308109,5486393000.0,21078,0.9395320420290565
ADBE,ADOBE INC,00724F101,5164964000.0,21248,0.8844880732981694
ZS,ZSCALER INC,98980G102,5049178000.0,35991,0.8646599900714709
CBRE,CBRE GROUP INC,12504L109,4980323000.0,36766,0.8528687314514795
PSTG,EVERPURE INC,74624M102,4724972000.0,80030,0.8091404665488081
ECL,ECOLAB INC,278865100,4140602000.0,15565,0.7090684630666442
GFF,GRIFFON CORP,398433102,3972471000.0,54657,0.6802764203241014
TSCO,TRACTOR SUPPLY CO,892356106,3851724000.0,85027,0.6595987773847636
TPL,TEXAS PACIFIC LAND CORPORATI,88262P102,3779873000.0,7965,0.6472944607323056
DLR,DIGITAL RLTY TR INC,253868103,3620059000.0,20088,0.6199266848976484
WMT,WALMART INC,931142103,3610334000.0,29050,0.6182613012642243
HD,HOME DEPOT INC,437076102,3593782000.0,10927,0.6154268097577528
INTU,INTUIT,461202103,3475903000.0,8039,0.59524030514856
IVV,ISHARES TR,464287200,3279768000.0,5021,0.5616526425324534
FAST,FASTENAL CO,311900104,3179514000.0,68524,0.5444843781843506
URI,UNITED RENTALS INC,911363109,2915698000.0,4002,0.4993065017179841
ADP,AUTOMATIC DATA PROCESSING IN,053015103,2726681000.0,13420,0.46693778004817177
AAON,AAON INC,000360206,2628058000.0,31759,0.4500488206569959
ORCL,ORACLE CORP,68389X105,2546769000.0,17312,0.4361282684536631
WTRG,ESSENTIAL UTILS INC,29670G102,2544058000.0,63175,0.435664016008397
EFA,ISHARES TR,464287465,2489248000.0,25628,0.4262779309751862
MOD,MODINE MFG CO,607828100,2369291000.0,10933,0.40573557369861496
AES,AES CORP,00130H105,2337743000.0,165915,0.40033305206701975
MTZ,MASTEC INC,576323109,2308163000.0,7174,0.39526754585862023
IR,INGERSOLL RAND INC,45687V106,2015099000.0,25151,0.3450810174117512
BDX,BECTON DICKINSON & CO,075887109,1924810000.0,12242,0.3296192361389255
PWR,QUANTA SVCS INC,74762E102,1794747000.0,3269,0.3073462498649883
BWXT,BWX TECHNOLOGIES INC,05605H100,1654120000.0,8089,0.2832642031588154
BMY,BRISTOL-MYERS SQUIBB CO,110122108,1619598000.0,26704,0.27735239094359004
ISRG,INTUITIVE SURGICAL INC,46120E602,1614848000.0,3503,0.2765389644902467
NEE,NEXTERA ENERGY INC,65339F101,1569765000.0,16901,0.2688186055858087
PHR,PHREESIA INC,71944F106,1395187000.0,166490,0.238922529086486
MDLZ,MONDELEZ INTL INC,609207105,1279954000.0,22206,0.21918914582372406
IWP,ISHARES TR,464287481,1188313000.0,9275,0.20349583769512575
HAL,HALLIBURTON CO,406216101,1106342000.0,28375,0.18945849457786024
DXCM,DEXCOM INC,252131107,1057866000.0,16845,0.18115709231422353
NTNX,NUTANIX INC,67059N108,987842000.0,25989,0.16916564516287244
IWM,ISHARES TR,464287655,973400000.0,3925,0.16669248624935973
CVX,CHEVRON CORPORATION,166764100,921533000.0,4454,0.15781038312187307
DYN,DYNE THERAPEUTICS INC,26818M108,896982000.0,49475,0.15360608146797122
ABT,ABBOTT LABORATORIES,002824100,862928000.0,8405,0.14777441316435946
ABBV,ABBVIE INC,00287Y109,857564000.0,3943,0.14685584063894178
SHOP,SHOPIFY INC,82509L107,830340000.0,7000,0.1421937939514006
EEMA,ISHARES INC,464286426,813940000.0,8502,0.13938533209143605
JPM,JPMORGAN CHASE & CO,46625H100,809535000.0,2752,0.13863098608575655
RBC,RBC BEARINGS INC,75524B104,765257000.0,1409,0.13104848155920104
NFLX,NETFLIX INC.,64110L106,751893000.0,7820,0.1287599276386787
SPGI,S&P GLOBAL INC,78409V104,715848000.0,1683,0.12258730521536025
EL,LAUDER ESTEE COS INC,518439104,698825000.0,9737,0.11967215605425192
VWO,VANGUARD INTL EQUITY INDEX F,922042858,689733000.0,12761,0.11811517219871548
VCSH,VANGUARD SCOTTSDALE FDS,92206C409,589531000.0,7437,0.10095581272968081
ATRO,ASTRONICS CORP,046433108,563936000.0,8451,0.09657272850371783
FLO,FLOWERS FOODS INC,343498101,515692000.0,63275,0.08831105570053917
RPM,RPM INTL INC,749685103,510121000.0,5132,0.08735703490652315
IWF,ISHARES TR,464287614,506564000.0,1188,0.08674790692872475
WAT,WATERS CORP,941848103,484521000.0,1627,0.08297309444218824
SPY,STATE STR SPDR S&P 500 ETF T,78462F103,483203000.0,743,0.08274739000734474
GPN,GLOBAL PMTS INC,37940X102,419279000.0,6230,0.07180055366976094
FCX,FREEPORT MCMORAN INC,35671D857,412812000.0,7023,0.07069309495949322
GEV,GE VERNOVA INC,36828A101,408518000.0,468,0.06995775744567079
EPD,ENTERPRISE PRODS PARTNERS L,293792107,362906000.0,9591,0.06214680852148156
KNF,KNIFE RIVER CORP,498894104,357138000.0,4374,0.061159051935611095
AMAT,APPLIED MATLS INC,038222105,343499000.0,1005,0.05882340490463204
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,322981000.0,674,0.05530974512153736
MBLY,MOBILEYE GLOBAL INC,60741F104,305791000.0,44511,0.052365997598806203
PG,PROCTER & GAMBLE CO,742718109,305636000.0,2116,0.05233945420927606
COHR,COHERENT CORP,19247G107,289187000.0,1214,0.04952260121326649
FITB,FIFTH THIRD BANCORP,316773100,266588000.0,5738,0.0456525750197702
KNSL,KINSALE CAP GROUP INC,49714P108,265812000.0,778,0.04551968682444505
BR,BROADRIDGE FINL SOLUTIONS IN,11133T103,259968000.0,1600,0.044518915415321096
MTSI,MACOM TECH SOLUTIONS HLDGS I,55405Y100,254049000.0,1144,0.04350530043061803
FTV,FORTIVE CORP,34959J108,248982000.0,4504,0.04263758846449362
ZTS,ZOETIS INC,98978V103,247654000.0,2095,0.04241017155290624
CIT,CINTAS CORP,172908105,244239000.0,1444,0.04182536074487094
BLK,BLACKROCK INC,09290D101,240428000.0,250,0.041172735857777955
CLMB,CLIMB GLOBAL SOLUTIONS INC,946760105,238950000.0,12056,0.04091963179503237
KNX,KNIGHT-SWIFT TRANSN HLDGS IN,499049104,230320000.0,4000,0.03944176436506322
DHR,DANAHER CORP DEL,235851102,221264000.0,1167,0.03789094542580474
WELL,WELLTOWER INC,95040Q104,218065000.0,1103,0.03734312411543726
CME,CME GROUP INC,12572Q105,214129000.0,725,0.036669093269045765
IOT,SAMSARA INC,79589L106,190140000.0,6000,0.03256103280815006
NTRA,NATERA INC,632307104,186191000.0,931,0.031884775741991514
MA,MASTERCARD INCORPORATED,57636Q104,177879000.0,356,0.030461365072477768
HUBS,HUBSPOT INC,443573100,170870000.0,700,0.0292610901226917
BTC,GRAYSCALE BITCOIN MINI TR ET,389930207,165845000.0,5530,0.028400570558891586
EXPD,EXPEDITORS INTL WASH INC,302130109,164715000.0,1150,0.028207060686833048
HEI,HEICO CORP NEW,422806109,164520000.0,600,0.02817366739032737
PEN,PENUMBRA INC,70975L107,164185000.0,500,0.028116299419407364
RBA,RB GLOBAL INC,74935Q107,158153000.0,1650,0.02708333344749845
