ticker,nameOfIssuer,cusip,value,shares,allocation_percent
MSFT,MICROSOFT CORP,594918104,10803792000.0,35041978,5.680429349038498
AAPL,APPLE INC COM,037833100,9933837000.0,56891567,5.2230234757726315
AMZN,AMAZON.COM INC,023135106,4963989000.0,1522719,2.609971462233285
VOO,VANGAURD S&P 500 ETF,922908363,3565260000.0,8587471,1.8745462279311742
GOOGL,ALPHABET INC - CL A,02079K305,3382820000.0,1216251,1.7786227289931547
TSLA,TESLA INC,88160R101,2790980000.0,2589996,1.4674444588140412
GOOG,ALPHABET INC - CL C,02079K107,2728034000.0,976743,1.4343486433999182
NVDA,NVIDIA CORP,67066G104,2476347000.0,9075522,1.302016382507497
BRK/B,BERKSHIRE HATHAWAY INC,084670702,2176034000.0,6165975,1.1441174911647356
UNH,UNITEDHEALTH GROUP INC,91324P102,2156376000.0,4228437,1.1337816868338673
JNJ,JOHNSON & JOHNSON,478160104,2013286000.0,11359738,1.0585476731140624
META,Meta Platforms Inc,30303M102,1951633000.0,8776905,1.0261316926271862
V,VISA INC,92826C839,1644952000.0,7417380,0.8648846274122619
JPM,JPMORGAN CHASE & CO,46625H100,1506649000.0,11052296,0.7921675276883805
PG,PROCTER & GAMBLE CO/THE,742718109,1438637000.0,9415163,0.7564081053589978
MA,MASTERCARD INC,57636Q104,1319632000.0,3692517,0.6938375287797444
HD,HOME DEPOT INC/THE,437076102,1265087000.0,4226397,0.6651588001589689
ABBV,ABBVIE INC. COM,00287Y109,1147470000.0,7078339,0.6033180077088864
PFE,PFIZER INC,717081103,1134194000.0,21908327,0.5963377381852012
BAC,BANK OF AMERICA CORP,060505104,1075594000.0,26093995,0.5655269673138574
COST,COSTCO WHOLESALE CORP,22160K105,1051687000.0,1826321,0.5529571192042804
CVX,CHEVRON CORP,166764100,1049125000.0,6443068,0.5516100680955367
CSCO,CISCO SYSTEMS INC,17275R102,1030899000.0,18488142,0.5420271822610467
PEP,PEPSICO INC/NC,713448108,1015611000.0,6067697,0.533989041218707
AVGO,BROADCOM INC,11135F101,973937000.0,1546718,0.5120776407870966
XOM,EXXON MOBIL CORP,30231G102,945904000.0,11453009,0.49733841997077616
ADBE,ADOBE INC,00724F101,943511000.0,2070828,0.4960802258633508
LLY,ELI LILLY & CO,532457108,927622000.0,3239243,0.48772609039620435
TMO,THERMO FISHER SCIENTIFIC INC,883556102,914941000.0,1549040,0.4810586606108885
MRK,MERCK & CO INC,58933Y105,903416000.0,11010555,0.4749990337458333
KO,COCA-COLA CO/THE,191216100,896919000.0,14466430,0.47158303411526814
DIS,WALT DISNEY CO/THE,254687106,852234000.0,6213432,0.44808850687318635
ACN,ACCENTURE PLC,G1151C101,833679000.0,2472136,0.4383326390657157
WMT,WALMART INC,931142103,825490000.0,5543179,0.43402701785982084
ORCL,ORACLE CORP,68389X105,816131000.0,9864996,0.42910623279864496
ABT,ABBOTT LABORATORIES,002824100,798284000.0,6744540,0.4197226179907803
CMCSA,COMCAST CORP,20030N101,790083000.0,16874894,0.4154106874120109
BAC,VERIZON COMMUNICATIONS INC,92343V104,789820000.0,15504915,0.4152724069898408
UNP,UNION PACIFIC CORP,907818108,788865000.0,2887396,0.41477028606523103
IVV,ISHARES CORE S&P 500 ETF,464287200,769641000.0,1696404,0.40466267071999706
BMY,BRISTOL-MYERS SQUIBB CO,110122108,762152000.0,10436143,0.40072509626512515
INTC,INTEL CORP,458140100,754848000.0,15230983,0.39688479130873794
TXN,TEXAS INSTRUMENTS INC,882508104,754032000.0,4109612,0.39645575395325977
DHR,DANAHER CORP,235851102,752326000.0,2564778,0.39555877144290974
MCD,MCDONALD'S CORP,580135101,728210000.0,2944879,0.3828790350890988
NKE,NIKE INC,654106103,722354000.0,5368269,0.379800061126256
NEE,NEXTERA ENERGY INC,65339F101,698123000.0,8241329,0.36705985994906265
CRM,Salesforce Inc.,79466L302,688496000.0,3242730,0.3619981655603523
INTU,INTUIT INC,461202103,681909000.0,1418161,0.3585348456332271
LOW,LOWE'S COS INC,548661107,673961000.0,3333307,0.35435593766589873
AMD,ADVANCED MICRO DEVICES INC,007903107,669183000.0,6120201,0.3518437556996311
QCOM,QUALCOMM INC,747525103,650749000.0,4258274,0.34215150740198014
AMGN,AMGEN INC,031162100,627736000.0,2595883,0.3300517075715666
UPS,UNITED PARCEL SERVICE INC,911312106,619778000.0,2889947,0.32586754179350935
SPGI,S&P GLOBAL INC,78409V104,608433000.0,1483332,0.3199025555215743
CVS,CVS HEALTH CORPORATION,126650100,603601000.0,5963843,0.31736198137737065
TGT,TARGET CORP,87612E106,570442000.0,2687973,0.299927606781417
MDT,MEDTRONIC PLC,G5960L103,544927000.0,4911466,0.28651230270663314
RTX,RAYTHEON TECHNOLOGIES CORP,75513E101,541566000.0,5466502,0.28474515252065047
NFLX,NETFLIX INC,64110L106,539518000.0,1440289,0.2836683528833721
AMAT,APPLIED MATERIALS INC,038222105,522469000.0,3964106,0.2747043113716735
HON,HONEYWELL INTERNATIONAL INC,438516106,496006000.0,2549109,0.2607905668397901
WFC,WELLS FARGO & CO,949746101,495300000.0,10220799,0.26041936540232985
AXP,AMERICAN EXPRESS CO,025816109,486545000.0,2601845,0.25581615210917946
SCHW,CHARLES SCHWAB CORP/THE,808513105,477256000.0,5660726,0.25093217172310583
PYPL,PAYPAL HOLDINGS INC,70450Y103,476973000.0,4124284,0.25078337567947806
N/A,LINDE PLC,G5494J103,476654000.0,1492201,0.2506156515172262
PLD,PROLOGIS INC,74340W103,476113000.0,2948435,0.2503312039567928
ELV,ANTHEM INC,036752103,467683000.0,952086,0.24589886951233159
DE,DEERE & CO,244199105,465633000.0,1120765,0.24482101831290745
