ticker,nameOfIssuer,cusip,value,shares,allocation_percent
COF,CAPITAL ONE FINA,14040H105,200449000.0,1237573,4.743444512781097
SYF,SYNCHRONY FINANC,87165B103,158130000.0,3235072,3.74200360593505
CFG,CITIZENS FINANCI,174610105,146523000.0,3118831,3.467334435922478
ALLY,ALLY FINANCIAL I,02005N100,133468000.0,2614456,3.15839965393625
A4S,AMERIPRISE FINAN,03076C106,119309000.0,451721,2.8233397092297787
GS,GOLDMAN SACHS GP,38141G104,117426000.0,310626,2.778780215206028
BMO,BANK OF MONTREAL,063671101,100481000.0,1006724,2.3777920971856052
IBKR,INTERACTIVE BROK,45841N107,81791000.0,1312010,1.9355101304814624
WFC,WELLS FARGO & CO,949746101,78169000.0,1684307,1.849798772353993
CM,CAN IMPL BK COMM,136069101,75943000.0,682325,1.7971224931734995
ALB,ALBEMARLE CORP,012653101,73708000.0,336609,1.7442332371230045
ALB,ALBEMARLE CORP,012653101,71271000.0,325482,1.6865638335457975
LPLA,LPL FINANCIAL HO,50212V100,71258000.0,454565,1.686256200289128
SICPQ,SILVERGATE CAP-A,82837P408,66135000.0,572591,1.5650250330646591
URI,UNITED RENTALS,911363109,62739000.0,178780,1.4846617607839063
TRU,TRANSUNION,89400J107,61254000.0,545405,1.4495205772335773
BNS,BANK OF NOVA SCO,064149107,60880000.0,989282,1.440670205080161
URI,UNITED RENTALS,911363109,60545000.0,172527,1.4327427326967532
KRE,SPDR S&P REG BAN,78464A698,58574000.0,864557,1.3861007981663165
TQJ,SIGNATURE BANK,82669G104,57452000.0,211004,1.3595496817060677
CBOE,CBOE GLOBAL MARK,12503M108,56434000.0,455628,1.3354596312991753
N/A,LINDE PLC,G5494J103,53128000.0,181089,1.2572261277184427
N/A,LINDE PLC,G5494J103,51370000.0,175096,1.2156246457780528
PDD,PINDUODUO IN-ADR,722304102,49322000.0,543974,1.1671605758042658
BSX,BOSTON SCIENTIFC,101137107,48322000.0,1113678,1.1434964791373774
MDT,MEDTRONIC PLC,G5960L103,47237000.0,376837,1.1178209342538037
SKAA,SKECHERS USA-A,830566105,47022000.0,1116398,1.1127331534704226
BSX,BOSTON SCIENTIFC,101137107,46734000.0,1077059,1.1059178936303589
PDD,PINDUODUO IN-ADR,722304102,46727000.0,515359,1.1057522449536905
MDT,MEDTRONIC PLC,G5960L103,45686000.0,364467,1.0811179203234598
