ticker,nameOfIssuer,cusip,value,shares,allocation_percent
NVDA,NVIDIA CORP,67066G104,11888000.0,63744,7.806825718920125
AAPL,APPLE INC,037833100,10540000.0,38770,6.921596826835306
MSFT,MICROSOFT CORP,594918104,9391000.0,19419,6.167050834991496
AMZN,AMAZON.COM INC,023135106,5851000.0,25348,3.842339946282104
GOOGL,ALPHABET INC,02079K305,4747000.0,15165,3.1173453640405313
AVGO,BROADCOM INC,11135F101,4292000.0,12401,2.8185477780623467
GOOG,ALPHABET INC,02079K107,3828000.0,12199,2.513839910163715
META,"META PLATFORMS, INC.",30303M102,3740000.0,5666,2.4560504869415607
TSLA,TESLA INC,88160R101,3284000.0,7302,2.156596202972215
BRK/B,BERKSHIRE HATHAWAY INC-CL B,084670702,2437000.0,4849,1.6003730044589795
JPM,JP MORGAN CHASE & CO,46625H100,2368000.0,7349,1.555060843068881
LLY,LILLY (ELI) & CO,532457108,2232000.0,2077,1.4657499162710061
V,VISA INC - CLASS A,92826C839,1587000.0,4524,1.0421797119722611
WMT,WAL-MART INC,931142103,1313000.0,11788,0.8622444623941895
XOM,EXXON,30231G102,1307000.0,10860,0.8583042744472245
JNJ,JOHNSON & JOHNSON,478160104,1303000.0,6294,0.8556774824825811
MA,MASTERCARD INC - CLASS A,57636Q104,1232000.0,2158,0.8090519251101611
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,1054000.0,5932,0.6921596826835307
ABBV,ABBVIE INC,00287Y109,1047000.0,4582,0.6875627967454048
NFLX,NETFLIX INC,64110L106,1028000.0,10960,0.6750855349133487
COST,COSTCO WHOLESALE CORP,22160K105,993000.0,1152,0.6521011052227191
BAC,BANK OF AMERICA CORP,060505104,985000.0,17907,0.6468475212934324
PG,PROCTER & GAMBLE CO,742718109,911000.0,6360,0.5982518699475298
AMD,ADVANCED MICRO DEVICES INC,007903107,890000.0,4156,0.5844612121331522
HD,HOME DEPOT INC,437076102,876000.0,2547,0.5752674402569002
GE,GENERAL ELECTRIC CO,369604301,854000.0,2771,0.5608200844513617
ORCL,ORACLE CORP,68389X105,845000.0,4335,0.554909802530914
MU,MICRON TECHNOLOGY INC,595112103,835000.0,2924,0.5483428226193056
CSCO,CISCO SYSTEMS INC,17275R102,782000.0,10157,0.5135378290877808
WFC,WELLS FARGO CO,949746101,780000.0,8367,0.5122244331054592
UNH,UNITEDHEALTH GROUP INC,91324P102,764000.0,2315,0.5017172652468856
CVX,CHEVRON CORP,166764100,750000.0,4924,0.4925234933706338
GS,GOLDMAN SACHS GROUP INC,38141G104,744000.0,846,0.48858330542366873
IBM,IBM CORP,459200101,721000.0,2434,0.47347925162696924
KO,COCA-COLA CO,191216100,708000.0,10121,0.4649421777418783
