ticker,nameOfIssuer,cusip,value,shares,allocation_percent
SCHB,SCHWAB STRATEGIC TR,808524102,75070305000.0,2592207,11.951025916822324
GVI,ISHARES TR,464288612,58580311000.0,552150,9.325855476096866
GOOGL,ALPHABET INC,02079K305,25602135000.0,71640,4.0758030610237155
AAPL,APPLE INC,037833100,25006643000.0,86421,3.981002056481901
AVDE,AMERICAN CENTY ETF TR,025072703,23330158000.0,261549,3.7141093659011997
NVDA,NVIDIA CORPORATION,67066G104,22912491000.0,114511,3.647617706627917
MSFT,MICROSOFT CORP,594918104,15643358000.0,41937,2.490387868866789
AMZN,AMAZON COM INC,023135106,13472421000.0,56526,2.144779517458219
IGSB,ISHARES TR,464288646,12317820000.0,235028,1.9609696012125217
AGG,ISHARES TR,464287226,11381584000.0,114989,1.8119229082456814
JPM,JPMORGAN CHASE & CO,46625H100,11094928000.0,33895,1.7662879093574706
XLK,SELECT SECTOR SPDR TR,81369Y803,9463542000.0,49672,1.5065748794671419
AVEM,AMERICAN CENTY ETF TR,025072604,9133210000.0,94654,1.4539867583298192
AVGO,BROADCOM INC,11135F101,8769172000.0,23214,1.396032716812229
TXN,TEXAS INSTRS INC,882508104,8641055000.0,28990,1.375636774803128
HPE,HEWLETT PACKARD ENTERPRISE C,42824C109,8537137000.0,189252,1.3590932598776946
RTX,RTX CORPORATION,75513E101,8057582000.0,42469,1.2827491683818395
META,META PLATFORMS INC,30303M102,7866322000.0,13965,1.2523010009359843
LLY,ELI LILLY & CO,532457108,7866321000.0,6558,1.252300841738204
GE,GE AEROSPACE,369604301,7699223000.0,20601,1.2256992110581477
XLE,SELECT SECTOR SPDR TR,81369Y506,7489837000.0,141025,1.192365424647932
IGIB,ISHARES TR,464288638,7364159000.0,138502,1.1723577660248
HGER,HARBOR ETF TRUST,41151J505,7124251000.0,242817,1.1341649449665532
TSLA,TESLA INC,88160R101,7107719000.0,16899,1.1315330872638716
GEV,GE VERNOVA INC,36828A101,7096159000.0,6040,1.1296927609244694
JNJ,JOHNSON & JOHNSON,478160104,6817730000.0,26845,1.0853674821741708
PWR,QUANTA SVCS INC,74762E102,6800061000.0,9444,1.0825546165953734
DOCN,DIGITALOCEAN HLDGS INC,25402D102,6653047000.0,42368,1.0591503141333583
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,6236953000.0,12464,0.9929090729683694
CLH,CLEAN HARBORS INC,184496107,5773344000.0,19325,0.9191035492759841
STIP,ISHARES TR,46429B747,5618494000.0,54997,0.8944517730081253
WELL,WELLTOWER INC,95040Q104,5371472000.0,23666,0.8551264189413569
XOM,EXXON MOBIL CORP,30231G102,4837577000.0,35383,0.7701315200680694
BK,BANK OF NY MELLON CORP,064058100,4668338000.0,32282,0.7431890469405512
IAU,ISHARES GOLD TR,464285204,4560736000.0,60399,0.7260590473927684
NTRS,NORTHERN TR CORP,665859104,4470670000.0,25717,0.7117207401190133
SO,SOUTHERN CO,842587107,4443818000.0,46430,0.7074459613244085
FLOT,ISHARES TR,46429B655,4051481000.0,79363,0.6449867818242276
AMD,ADVANCED MICRO DEVICES INC,007903107,4010603000.0,6904,0.6384790949641854
BA,BOEING CO,097023105,3996107000.0,18460,0.6361713639420422
ISRG,INTUITIVE SURGICAL INC,46120E602,3777960000.0,9500,0.6014428457792741
AMGN,AMGEN INC,031162100,3760616000.0,10385,0.5986817194790497
MBB,ISHARES TR,464288588,3735903000.0,39525,0.5947474647363464
ILOW,AB ACTIVE ETFS INC,00039J822,3646673000.0,80217,0.5805422468068594
HD,HOME DEPOT INC,437076102,3627861000.0,10287,0.5775474181652646
PFF,ISHARES TR,464288687,3617608000.0,118649,0.5759151633246166
KEY,KEYCORP,493267108,3606841000.0,156479,0.5742010808249327
NTRA,NATERA INC,632307104,3485961000.0,12842,0.5549572531513208
