ticker,nameOfIssuer,cusip,value,shares,allocation_percent
PIEQ,PRINCIPAL EXCHANGE TRADED FD,74255Y698,396292907000.0,11041875,4.771473195197308
USMC,PRINCIPAL EXCHANGE TRADED FD,74255Y870,357551561000.0,4823521,4.305016968705058
IVV,ISHARES TR,464287200,278540998000.0,371938,3.3537085379136173
LCAP,PRINCIPAL EXCHANGE TRADED FD,74255Y680,192348743000.0,5804126,2.315930603709735
PSC,PRINCIPAL EXCHANGE TRADED FD,74255Y607,172323645000.0,2457408,2.0748230374362886
BCHP,PRINCIPAL EXCHANGE TRADED FD,74255Y714,154133817000.0,4261372,1.855812615614004
IG,PRINCIPAL EXCHANGE TRADED FD,74255Y821,133044344000.0,6438151,1.6018896880448326
GSUS,GOLDMAN SACHS ETF TR,381430123,124681282000.0,1209324,1.5011961720673357
NVDA,NVIDIA CORPORATION,67066G104,102483772000.0,512188,1.2339321809782289
AAPL,APPLE INC,037833100,97356978000.0,336456,1.1722042022125168
YLD,PRINCIPAL EXCHANGE TRADED FD,74255Y102,91734189000.0,4807872,1.1045043102340053
AGG,ISHARES TR,464287226,88419319000.0,893305,1.0645923837998446
PY,PRINCIPAL EXCHANGE TRADED FD,74255Y300,87211627000.0,1617997,1.0500514472746942
MSFT,MICROSOFT CORP,594918104,87194544000.0,233753,1.049845763359707
AMZN,AMAZON COM INC,023135106,82856580000.0,347640,0.9976155099735898
IUSV,ISHARES TR,464287663,73938845000.0,671256,0.8902435818800778
SPLG,SPDR SERIES TRUST,78464A854,73721226000.0,838885,0.887623390584891
GOOGL,ALPHABET INC,02079K305,69404022000.0,194208,0.8356430931828016
APUE,TRUST FOR PROFESSIONAL MANAG,89834G729,68557539000.0,1483929,0.8254512101756949
VTI,VANGUARD INDEX FDS,922908769,62387509000.0,168597,0.7511623893602285
GCOR,GOLDMAN SACHS ETF TR,38149W101,62059952000.0,1507766,0.7472185149739043
IWB,ISHARES TR,464287622,60264868000.0,147167,0.7256052207719782
IVW,ISHARES TR,464287309,58944230000.0,428592,0.7097043840265983
GSIE,GOLDMAN SACHS ETF TR,381430107,57890810000.0,1266757,0.6970209238775507
FTEC,FIDELITY COVINGTON TRUST,316092808,56764434000.0,198769,0.6834590538647888
GBND,GOLDMAN SACHS ETF TR,38149W473,55820314000.0,1104041,0.6720915951152693
IEFA,ISHARES TR,46432F842,55623443000.0,575931,0.6697212153208822
SCHP,SCHWAB STRATEGIC TR,808524870,52422647000.0,1978213,0.6311827705303608
GSLC,GOLDMAN SACHS ETF TR,381430503,50379919000.0,355063,0.6065877759571194
AVGO,BROADCOM INC,11135F101,48461639000.0,128290,0.5834911687779173
IEMG,ISHARES INC,46434G103,48238944000.0,582315,0.5808098610773874
SCHG,SCHWAB STRATEGIC TR,808524300,47972509000.0,1417627,0.5776019120116668
IDEV,ISHARES TR,46435G326,47769873000.0,536680,0.5751621200666093
GOOG,ALPHABET INC,02079K107,47451178000.0,134297,0.571324946543987
IUSG,ISHARES TR,464287671,43606594000.0,231839,0.5250351210672861
META,META PLATFORMS INC,30303M102,43048970000.0,76424,0.5183211781175107
