ticker,nameOfIssuer,cusip,value,shares,allocation_percent
AAPL,APPLE INC,037833100,1182611896000.0,4086992,14.525293256220406
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,1061120450000.0,1417,13.033088681548795
COST,COSTCO WHOLESALE CORPORATION,22160K105,687130207000.0,734529,8.439596959611873
GOOG,ALPHABET INC,02079K107,676593065000.0,1914904,8.310175736850525
MSFT,MICROSOFT CORP,594918104,542769692000.0,1455069,6.666505701113315
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,318120362000.0,635745,3.9072763976534484
NVO,NOVO-NORDISK A S,670100205,310441319000.0,6475622,3.8129594439010006
AMZN,AMAZON COM INC,023135106,243392726000.0,1021200,2.9894428878473764
VHT,VANGUARD WORLD FD,92204A504,219353724000.0,733600,2.694186637831717
GOOGL,ALPHABET INC,02079K305,196667501000.0,550319,2.4155457387628205
TJX,TJX COS INC NEW,872540109,169471230000.0,1118622,2.081510698960851
BAC,BANK OF AMER CORP,060505104,156914249000.0,2753848,1.9272810382795182
ABT,ABBOTT LABORATORIES,002824100,131785524000.0,1452342,1.6186403920840253
ABBV,ABBVIE INC,00287Y109,128975817000.0,512541,1.5841304921945563
JNJ,JOHNSON & JOHNSON,478160104,119211503000.0,469392,1.464201439581831
DIS,DISNEY WALT CO,254687106,111184680000.0,1155166,1.3656129183728623
MCD,MCDONALDS CORP,580135101,105962090000.0,392002,1.3014670632841492
SBUX,STARBUCKS CORP,855244109,95437544000.0,933923,1.1722005494298176
CVX,CHEVRON CORPORATION,166764100,88074421000.0,531337,1.0817638463843229
UL,UNILEVER PLC,904767803,85294829000.0,1418743,1.0476238304845977
BDX,BECTON DICKINSON & CO,075887109,84132408000.0,555953,1.0333465295633926
WMT,WALMART INC,931142103,81296933000.0,717790,0.99852013720679
CL,COLGATE PALMOLIVE CO,194162103,71324261000.0,777970,0.8760319516591468
CMCSA,COMCAST CORP NEW,20030N101,57918160000.0,2359192,0.71137307320025
ACN,ACCENTURE PLC IRELAND,G1151C101,55483814000.0,445868,0.6814735011963615
PEP,PEPSICO INC,713448108,48309536000.0,356791,0.5933562649296544
PGR,PROGRESSIVE CORP,743315103,44266926000.0,202641,0.5437033771402278
AWC,AMERICAN WTR WKS CO INC NEW,030420103,40347691000.0,306640,0.49556582845870906
TSM,TAIWAN SEMICONDUCTOR MANUFAC,874039100,39988369000.0,83733,0.4911524977277525
FDS,FACTSET RESH SYS INC,303075105,36949007000.0,160592,0.4538218869744403
HD,HOME DEPOT INC,437076102,36899369000.0,104626,0.4532122140047273
SHEL,SHELL PLC,780259305,35037147000.0,451859,0.4303396885805578
LH,LABCORP HOLDINGS INC,504922105,34912920000.0,124689,0.42881388488160666
VUG,VANGUARD INDEX FDS,922908736,33752453000.0,391833,0.4145605837384509
EXPD,EXPEDITORS INTL WASH INC,302130109,31799517000.0,195113,0.39057387414540784
MRK,MERCK & CO INC,58933Y105,28403126000.0,221036,0.3488580961673148
UNP,UNION PAC CORP,907818108,26738840000.0,98305,0.32841669667354373
LMT,LOCKHEED MARTIN CORP,539830109,24972710000.0,49018,0.3067244100786112
NKE,NIKE INC,654106103,24959485000.0,608026,0.3065619755521505
BAC,VERIZON COMMUNICATIONS INC,92343V104,23166779000.0,547161,0.2845432723239311
SCHW,SCHWAB CHARLES CORP,808513105,21928611000.0,237657,0.2693356176729856
MA,MASTERCARD INCORPORATED,57636Q104,21290444000.0,41453,0.2614974056164392
ECL,ECOLAB INC,278865100,20565597000.0,73815,0.25259455652748364
RTX,RTX CORPORATION,75513E101,19932659000.0,105058,0.2448205690561064
BUD,ANHEUSER BUSCH INBEV SA NV,03524A108,19851066000.0,240911,0.24381841251035932
J,JACOBS SOLUTIONS INC,46982L108,19506690000.0,154815,0.23958865428847503
BAC 7.25 PERP L,BANK OF AMER CORP,060505682,17707267000.0,14115,0.21748745028791266
HSIC,SCHEIN HENRY INC,806407102,16551743000.0,198177,0.20329486096814414
QQQ,INVESCO QQQ TR,46090E103,16090386000.0,21850,0.1976282972007101
NEE,NEXTERA ENERGY INC,65339F101,11549918000.0,131593,0.14186052635081786
WAT,WATERS CORP,941848103,11247828000.0,29991,0.1381501410125567
D,DOMINION ENERGY INC,25746U109,11078090000.0,162221,0.1360653537420553
LLY,ELI LILLY & CO,532457108,10263523000.0,8557,0.12606052917377641
JPM,JPMORGAN CHASE & CO,46625H100,10079473000.0,30793,0.12379995642556572
VOO,VANGUARD INDEX FDS,922908363,9132349000.0,13297,0.11216701590083715
TTI,TETRA TECHNOLOGIES INC DEL,88162F105,9107790000.0,803865,0.1118653728357825
OKE,ONEOK INC NEW,682680103,9040543000.0,103986,0.11103941936879569
VSCO,VICTORIAS SECRET AND CO,926400102,8907233000.0,106699,0.10940205477730444
IEMG,ISHARES INC,46434G103,8763180000.0,105784,0.10763274053607653
SPG,SIMON PPTY GROUP INC NEW,828806109,8621167000.0,38548,0.10588848235790951
AMGN,AMGEN INC,031162100,8435948000.0,23296,0.10361355150297424
PG,PROCTER & GAMBLE CO,742718109,8089258000.0,55164,0.0993553718448533
META,META PLATFORMS INC,30303M102,7947459000.0,14109,0.09761374209683087
TMO,THERMO FISHER SCIENTIFIC INC,883556102,7915973000.0,15789,0.097227018958824
NVDA,NVIDIA CORPORATION,67066G104,7906182000.0,39513,0.09710676213851578
KO,COCA COLA CO,191216100,7618551000.0,93744,0.09357396778839035
EW,EDWARDS LIFESCIENCES CORP,28176E108,7267647000.0,80341,0.08926403016471134
ALSN,ALLISON TRANSMISSION HLDGS I,01973R101,6832833000.0,60607,0.08392347771189698
PFE,PFIZER INC,717081103,6824320000.0,283402,0.08381891777815334
VGSH,VANGUARD SCOTTSDALE FDS,92206C102,6770406000.0,116330,0.08315672533508336
INTC,INTEL CORP,458140100,6760186000.0,48415,0.08303119937210203
CP,CANADIAN PACIFIC KANSAS CITY,13646K108,6713989000.0,77484,0.08246379008522842
LVS,LAS VEGAS SANDS CORP,517834107,6537317000.0,141531,0.08029383676508782
UPS,UNITED PARCEL SVCS INC,911312106,5935101000.0,55210,0.0728971886904535
