ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
GOOG,ALPHABET INC-CL C,02079K107,208857000.0,175000,14.761589066965964,2018-11-14,2018-09-30,0001103887-18-000007
EEM,ISHARES MSCI EMERGING MARKET- G7 EQ,464287234,194857000.0,4540000,13.772097467749642,2018-11-14,2018-09-30,0001103887-18-000007
N/A,ISHARES J.P. MORGAN USD EMERG MARK HH,464288901,134763000.0,1250000,9.52477545608495,2018-11-14,2018-09-30,0001103887-18-000007
EMB,ISHARES J.P. MORGAN USD EMERG MARK HH,464288281,107810000.0,1000000,7.61979209367941,2018-11-14,2018-09-30,0001103887-18-000007
FXI,ISHARES CHINA LARGE-CAP ETF - EQUITIES,464287184,85640000.0,2000000,6.052861468348992,2018-11-14,2018-09-30,0001103887-18-000007
N/A,SPDR SP 500 ETF TRUST- DIV FUTURES,78462F953,72680000.0,250000,5.136874959360167,2018-11-14,2018-09-30,0001103887-18-000007
JBLU,JETBLUE AIRWAYS CORP,477143101,57499000.0,2970000,4.0639126759528095,2018-11-14,2018-09-30,0001103887-18-000007
TMUS,T-MOBILE US INC,872590104,54740000.0,780000,3.8689121529358217,2018-11-14,2018-09-30,0001103887-18-000007
MGM,MGM RESORTS INTERNATIONAL,552953101,52750000.0,1890000,3.728262989904359,2018-11-14,2018-09-30,0001103887-18-000007
META,FACEBOOK CLASS A ORD SHS,30303M102,49338000.0,300000,3.487109751581066,2018-11-14,2018-09-30,0001103887-18-000007
ADBE,ADOBE SYSTEMS INC - EQUITIES,00724F101,43617000.0,161574,3.082761077358453,2018-11-14,2018-09-30,0001103887-18-000007
T,ATT INC,00206R102,36266000.0,1080000,2.563207309798511,2018-11-14,2018-09-30,0001103887-18-000007
UAL,UNITED CONTINENTAL HOLDINGS,910047109,36069000.0,405000,2.54928374943811,2018-11-14,2018-09-30,0001103887-18-000007
MLCO,MELCO RESORTS AND ENTERTAINMENT LTD -ADR,585464100,33311000.0,1575000,2.3543539043924944,2018-11-14,2018-09-30,0001103887-18-000007
CMCSA,COMCAST CORP-CLASS A GLOBAL EQUITY,20030N101,29213000.0,825000,2.0647155777076027,2018-11-14,2018-09-30,0001103887-18-000007
BOTZ,GLOBAL X ROBOTICS ARTIFICI G7 EQUITIES,37954Y715,23910000.0,1045018,1.6899102955187337,2018-11-14,2018-09-30,0001103887-18-000007
TWTRUSD,TWITTER INC - EQUITIES,90184L102,23181000.0,814508,1.6383860543881124,2018-11-14,2018-09-30,0001103887-18-000007
WYNN,WYNN RESORTS LTD - GLOBAL EQUITY,983134107,22871000.0,180000,1.6164758832626085,2018-11-14,2018-09-30,0001103887-18-000007
TDS,TELEPHONE AND DATA SYSTEMS,879433829,20266000.0,666000,1.4323597678369997,2018-11-14,2018-09-30,0001103887-18-000007
AAL,AMERICAN AIRLINES GROUP,02376R102,19838000.0,480000,1.4021095960895291,2018-11-14,2018-09-30,0001103887-18-000007
SAVEEUR,SPIRIT AIRLINES INC,848577102,18318000.0,390000,1.2946790796031857,2018-11-14,2018-09-30,0001103887-18-000007
XHB,HOMEBUILDERS - SPDR,78464A888,16337000.0,425000,1.154666018314076,2018-11-14,2018-09-30,0001103887-18-000007
DAL,DELTA AIR LINES INC,247361702,15614000.0,270000,1.10356584501169,2018-11-14,2018-09-30,0001103887-18-000007
BAC,VERIZON COMM INC,92343V104,14415000.0,270000,1.0188229573359493,2018-11-14,2018-09-30,0001103887-18-000007
AAPL,APPLE COMPUTER - G7 EQ,037833100,11287000.0,50000,0.7977422628824739,2018-11-14,2018-09-30,0001103887-18-000007
N/A,SPRINT CORPORATION,85207U105,8829000.0,1350000,0.6240158092486366,2018-11-14,2018-09-30,0001103887-18-000007
YPF,SPON ADR CL D,984245100,6983000.0,451974,0.4935442740948272,2018-11-14,2018-09-30,0001103887-18-000007
BSTIN,BEST INC-ADR - EQUITIES,08653C106,6729000.0,1136602,0.47559206936618825,2018-11-14,2018-09-30,0001103887-18-000007
TSU,TIM PARTICIPACOES SA-ADR NEW,88706P205,6158000.0,425000,0.4352349477124368,2018-11-14,2018-09-30,0001103887-18-000007
N/A,DESPEGAR.COM - EQUITIES,G27358103,1554000.0,92122,0.10983356751301182,2018-11-14,2018-09-30,0001103887-18-000007
VIV1USD,TELEFONICA BRASIL ADR,87936R106,1168000.0,120000,0.08255187056319035,2018-11-14,2018-09-30,0001103887-18-000007
