ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
AAPL,APPLE INC,037833100,66552000.0,486776,9.09202685311934,2022-07-15,2022-06-30,0001420506-22-001223
GOOGL,ALPHABET INC,02079K305,36157000.0,16592,4.93960233994825,2022-07-15,2022-06-30,0001420506-22-001223
RTX,RAYTHEON TECHNOLOGIES CORP,75513E101,35270000.0,366976,4.818424496777244,2022-07-15,2022-06-30,0001420506-22-001223
N/A,LAM RESEARCH CORP,512807108,26544000.0,62289,3.6263186799675404,2022-07-15,2022-06-30,0001420506-22-001223
AMZN,AMAZON COM INC,023135106,26385000.0,248420,3.604596834348386,2022-07-15,2022-06-30,0001420506-22-001223
MP,MP MATERIALS CORP,553368101,25439000.0,792992,3.4753586836834787,2022-07-15,2022-06-30,0001420506-22-001223
MU,MICRON TECHNOLOGY INC,595112103,24463000.0,442536,3.3420220715809954,2022-07-15,2022-06-30,0001420506-22-001223
CLF,CLEVELAND-CLIFFS INC NEW,185899101,21672000.0,1410012,2.9607285425051435,2022-07-15,2022-06-30,0001420506-22-001223
CHTR,CHARTER COMMUNICATIONS INC N,16119P108,20779000.0,44350,2.8387310070466216,2022-07-15,2022-06-30,0001420506-22-001223
FCX,FREEPORT-MCMORAN INC,35671D857,20376000.0,696376,2.783675008401846,2022-07-15,2022-06-30,0001420506-22-001223
SPY,SPDR S&P 500 ETF TR,78462F103,18389000.0,48745,2.5122202458530403,2022-07-15,2022-06-30,0001420506-22-001223
LHX,L3HARRIS TECHNOLOGIES INC,502431109,17567000.0,72680,2.3999224024634485,2022-07-15,2022-06-30,0001420506-22-001223
ARRY,ARRAY TECHNOLOGIES INC,04271T100,17039000.0,1547577,2.3277894811621054,2022-07-15,2022-06-30,0001420506-22-001223
N/A,FLEX LTD,Y2573F102,15313000.0,1058270,2.0919913331202133,2022-07-15,2022-06-30,0001420506-22-001223
AJG,GALLAGHER ARTHUR J & CO,363576109,14949000.0,91690,2.042263334344287,2022-07-15,2022-06-30,0001420506-22-001223
ASND,ASCENDIS PHARMA A/S,04351P101,14585000.0,156900,1.992535335568361,2022-07-15,2022-06-30,0001420506-22-001223
GM,GENERAL MTRS CO,37045V100,13836000.0,435630,1.8902104150102053,2022-07-15,2022-06-30,0001420506-22-001223
LILAK,LIBERTY LATIN AMERICA LTD,G9001E128,13243000.0,1699954,1.8091974939274464,2022-07-15,2022-06-30,0001420506-22-001223
IBM,INTERNATIONAL BUSINESS MACHS,459200101,13040000.0,92358,1.7814645715331798,2022-07-15,2022-06-30,0001420506-22-001223
KTOS,KRATOS DEFENSE & SEC SOLUTIO,50077B207,12739000.0,917811,1.740343341776164,2022-07-15,2022-06-30,0001420506-22-001223
DISH,DISH NETWORK CORPORATION,25470M109,12736000.0,710334,1.7399334956324064,2022-07-15,2022-06-30,0001420506-22-001223
MLM,MARTIN MARIETTA MATLS INC,573284106,11925000.0,39850,1.6291384214365927,2022-07-15,2022-06-30,0001420506-22-001223
AVGO,BROADCOM INC,11135F101,11827000.0,24344,1.6157501140738433,2022-07-15,2022-06-30,0001420506-22-001223
MRK,MERCK & CO INC,58933Y105,10882000.0,119359,1.4866485787901889,2022-07-15,2022-06-30,0001420506-22-001223
UNP,UNION PAC CORP,907818108,10683000.0,50089,1.4594621179209324,2022-07-15,2022-06-30,0001420506-22-001223
NOC,NORTHROP GRUMMAN CORP,666807102,10360000.0,21649,1.4153353497763608,2022-07-15,2022-06-30,0001420506-22-001223
FDX,FEDEX CORP,31428X106,10030000.0,44240,1.370252273963021,2022-07-15,2022-06-30,0001420506-22-001223
CVX,CHEVRON CORP NEW,166764100,9640000.0,66582,1.3169722752745285,2022-07-15,2022-06-30,0001420506-22-001223
HASI,HANNON ARMSTRONG SUST INFR C,41068X100,9379000.0,247733,1.2813156607676144,2022-07-15,2022-06-30,0001420506-22-001223
OLN,OLIN CORP,680665205,9275000.0,200420,1.26710766111735,2022-07-15,2022-06-30,0001420506-22-001223
BX,BLACKSTONE INC,09260D107,8657000.0,94891,1.1826793555032773,2022-07-15,2022-06-30,0001420506-22-001223
N/A,UNITI GROUP INC,91325V108,8444000.0,896347,1.1535802792964855,2022-07-15,2022-06-30,0001420506-22-001223
NVDA,NVIDIA CORPORATION,67066G104,8188000.0,54014,1.118606741695834,2022-07-15,2022-06-30,0001420506-22-001223
