ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
GOOGL,ALPHABET INC,02079K305,2552850000.0,2437585,5.358985369635116,2023-05-11,2023-03-31,0000312272-23-000014
AAPL,APPLE INC,037833100,1984039000.0,12031771,4.164927815494638,2023-05-11,2023-03-31,0000312272-23-000014
IVV,ISHARES TR,464287200,1000600000.0,2434077,2.100476236698943,2023-05-11,2023-03-31,0000312272-23-000014
MSFT,MICROSOFT CORP,594918104,945844000.0,3280763,1.98553152670825,2023-05-11,2023-03-31,0000312272-23-000014
SPY,SPDR S&P 500 ETF TR,78462F103,736086000.0,1798007,1.5452040287495286,2023-05-11,2023-03-31,0000312272-23-000014
QQQ,INVESCO QQQ TR,46090E103,642793000.0,2002908,1.3493618045337035,2023-05-11,2023-03-31,0000312272-23-000014
VEA,VANGUARD TAX-MANAGED FDS,921943858,600108000.0,13285566,1.2597567394092837,2023-05-11,2023-03-31,0000312272-23-000014
AMZN,AMAZON COM INC,023135106,526534000.0,5097630,1.1053089694323819,2023-05-11,2023-03-31,0000312272-23-000014
IWF,ISHARES TR,464287614,510570000.0,2089677,1.0717970739270233,2023-05-11,2023-03-31,0000312272-23-000014
VTI,VANGUARD INDEX FDS,922908769,476904000.0,2336624,1.0011248442801046,2023-05-11,2023-03-31,0000312272-23-000014
BRK/B,BERKSHIRE HATHAWAY INC DEL,084670702,456889000.0,1479709,0.9591090218960059,2023-05-11,2023-03-31,0000312272-23-000014
VTV,VANGUARD INDEX FDS,922908744,417778000.0,3024970,0.8770065572812423,2023-05-11,2023-03-31,0000312272-23-000014
VOO,VANGUARD INDEX FDS,922908363,411599000.0,1094474,0.8640354972506978,2023-05-11,2023-03-31,0000312272-23-000014
VUG,VANGUARD INDEX FDS,922908736,391669000.0,1570193,0.8221981082866663,2023-05-11,2023-03-31,0000312272-23-000014
VIG,VANGUARD SPECIALIZED FUNDS,921908844,385120000.0,2500619,0.808450338074652,2023-05-11,2023-03-31,0000312272-23-000014
DGRO,ISHARES TR,46434V621,380344000.0,7608414,0.7984244790835726,2023-05-11,2023-03-31,0000312272-23-000014
NVDA,NVIDIA CORPORATION,67066G104,375588000.0,1352157,0.7884406044266266,2023-05-11,2023-03-31,0000312272-23-000014
IWD,ISHARES TR,464287598,322084000.0,2115358,0.6761241137526908,2023-05-11,2023-03-31,0000312272-23-000014
IJR,ISHARES TR,464287804,311788000.0,3224285,0.6545105785407657,2023-05-11,2023-03-31,0000312272-23-000014
SCHD,SCHWAB STRATEGIC TR,808524797,292566000.0,3999001,0.61415943500506,2023-05-11,2023-03-31,0000312272-23-000014
JNJ,JOHNSON & JOHNSON,478160104,279157000.0,1801013,0.5860110381852557,2023-05-11,2023-03-31,0000312272-23-000014
IJH,ISHARES TR,464287507,275645000.0,1101876,0.5786385891114134,2023-05-11,2023-03-31,0000312272-23-000014
VWO,VANGUARD INTL EQUITY INDEX F,922042858,260775000.0,6454850,0.5474232366831571,2023-05-11,2023-03-31,0000312272-23-000014
XOM,EXXON MOBIL CORP,30231G102,260178000.0,2372595,0.546170004309272,2023-05-11,2023-03-31,0000312272-23-000014
IWP,ISHARES TR,464287481,253312000.0,2782124,0.5317567824012419,2023-05-11,2023-03-31,0000312272-23-000014
IWS,ISHARES TR,464287473,249718000.0,2351396,0.5242121975574522,2023-05-11,2023-03-31,0000312272-23-000014
PG,PROCTER AND GAMBLE CO,742718109,242842000.0,1633212,0.5097779834823554,2023-05-11,2023-03-31,0000312272-23-000014
MUB,ISHARES TR,464288414,241705000.0,2243414,0.507391174086866,2023-05-11,2023-03-31,0000312272-23-000014
VO,VANGUARD INDEX FDS,922908629,233767000.0,1108324,0.4907275918692802,2023-05-11,2023-03-31,0000312272-23-000014
VYM,VANGUARD WHITEHALL FDS,921946406,233044000.0,2208954,0.4892098581903543,2023-05-11,2023-03-31,0000312272-23-000014
JPM,JPMORGAN CHASE & CO,46625H100,228152000.0,1750844,0.47894049006130046,2023-05-11,2023-03-31,0000312272-23-000014
USMV,ISHARES TR,46429B697,225923000.0,3105904,0.47426133602212206,2023-05-11,2023-03-31,0000312272-23-000014
DFAC,DIMENSIONAL ETF TRUST,25434V708,217633000.0,8541345,0.4568588295237868,2023-05-11,2023-03-31,0000312272-23-000014
NEE,NEXTERA ENERGY INC,65339F101,206615000.0,2680527,0.43372965984964235,2023-05-11,2023-03-31,0000312272-23-000014
TSLA,TESLA INC,88160R101,206102000.0,993455,0.4326527616791181,2023-05-11,2023-03-31,0000312272-23-000014
GOOG,ALPHABET INC,02079K107,202831000.0,1950285,0.4257862238315844,2023-05-11,2023-03-31,0000312272-23-000014
HD,HOME DEPOT INC,437076102,201713000.0,683497,0.4234392995535218,2023-05-11,2023-03-31,0000312272-23-000014
ABBV,ABBVIE INC,00287Y109,201389000.0,1263657,0.42275915334055914,2023-05-11,2023-03-31,0000312272-23-000014
CVX,CHEVRON CORP NEW,166764100,186830000.0,11450777,0.3921966573080787,2023-05-11,2023-03-31,0000312272-23-000014
BSV,VANGUARD BD INDEX FDS,921937827,185898000.0,2430365,0.39024018733745763,2023-05-11,2023-03-31,0000312272-23-000014
IVW,ISHARES TR,464287309,185179000.0,2898416,0.3887308505253584,2023-05-11,2023-03-31,0000312272-23-000014
FVD,FIRST TR VALUE LINE DIVID IN,33734H106,182729000.0,4550032,0.3835877695940048,2023-05-11,2023-03-31,0000312272-23-000014
PFE,PFIZER INC,717081103,182144000.0,4464314,0.3823597278205999,2023-05-11,2023-03-31,0000312272-23-000014
V,VISA INC,92826C839,180966000.0,802652,0.3798868505401369,2023-05-11,2023-03-31,0000312272-23-000014
COST,COSTCO WHSL CORP NEW,22160K105,180698000.0,363672,0.379324260462748,2023-05-11,2023-03-31,0000312272-23-000014
IEFA,ISHARES TR,46432F842,179283000.0,2681877,0.376353868822803,2023-05-11,2023-03-31,0000312272-23-000014
BAC,VERIZON COMMUNICATIONS INC,92343V104,178180000.0,4581642,0.3740384327953405,2023-05-11,2023-03-31,0000312272-23-000014
GLD,SPDR GOLD TR,78463V107,178001000.0,971518,0.3736626730048457,2023-05-11,2023-03-31,0000312272-23-000014
SDY,SPDR SER TR,78464A763,172139000.0,1391472,0.3613570646703172,2023-05-11,2023-03-31,0000312272-23-000014
ITOT,ISHARES TR,464287150,171237000.0,1891077,0.35946357120089634,2023-05-11,2023-03-31,0000312272-23-000014
